url	dist.FAO.Area	dist.Status
4939	https://www.fishbase.se/Country/FaoAreaList.php?ID=5584&GenusName=Forcipiger&SpeciesName=flavissimus&fc=343&StockCode=5874&Scientific=Forcipiger+flavissimus	Indian Ocean, Western	native
4940	https://www.fishbase.se/Country/FaoAreaList.php?ID=5584&GenusName=Forcipiger&SpeciesName=flavissimus&fc=343&StockCode=5874&Scientific=Forcipiger+flavissimus	Indian Ocean, Eastern	native
4941	https://www.fishbase.se/Country/FaoAreaList.php?ID=5584&GenusName=Forcipiger&SpeciesName=flavissimus&fc=343&StockCode=5874&Scientific=Forcipiger+flavissimus	Pacific, Northwest	native
4942	https://www.fishbase.se/Country/FaoAreaList.php?ID=5584&GenusName=Forcipiger&SpeciesName=flavissimus&fc=343&StockCode=5874&Scientific=Forcipiger+flavissimus	Pacific, Western Central	native
4943	https://www.fishbase.se/Country/FaoAreaList.php?ID=5584&GenusName=Forcipiger&SpeciesName=flavissimus&fc=343&StockCode=5874&Scientific=Forcipiger+flavissimus	Pacific, Eastern Central	native
4944	https://www.fishbase.se/Country/FaoAreaList.php?ID=5584&GenusName=Forcipiger&SpeciesName=flavissimus&fc=343&StockCode=5874&Scientific=Forcipiger+flavissimus	Pacific, Southwest	native
4945	https://www.fishbase.se/Country/FaoAreaList.php?ID=5584&GenusName=Forcipiger&SpeciesName=flavissimus&fc=343&StockCode=5874&Scientific=Forcipiger+flavissimus	Pacific, Southeast	native
4946	https://www.fishbase.se/Country/FaoAreaList.php?ID=5586&GenusName=Hemitaurichthys&SpeciesName=polylepis&fc=343&StockCode=5876&Scientific=Hemitaurichthys+polylepis	Indian Ocean, Eastern	native
4947	https://www.fishbase.se/Country/FaoAreaList.php?ID=5586&GenusName=Hemitaurichthys&SpeciesName=polylepis&fc=343&StockCode=5876&Scientific=Hemitaurichthys+polylepis	Pacific, Northwest	native
4948	https://www.fishbase.se/Country/FaoAreaList.php?ID=5586&GenusName=Hemitaurichthys&SpeciesName=polylepis&fc=343&StockCode=5876&Scientific=Hemitaurichthys+polylepis	Pacific, Western Central	native
4949	https://www.fishbase.se/Country/FaoAreaList.php?ID=5586&GenusName=Hemitaurichthys&SpeciesName=polylepis&fc=343&StockCode=5876&Scientific=Hemitaurichthys+polylepis	Pacific, Eastern Central	native
4950	https://www.fishbase.se/Country/FaoAreaList.php?ID=5589&GenusName=Heniochus&SpeciesName=chrysostomus&fc=343&StockCode=5879&Scientific=Heniochus+chrysostomus	Indian Ocean, Western	native
4951	https://www.fishbase.se/Country/FaoAreaList.php?ID=5589&GenusName=Heniochus&SpeciesName=chrysostomus&fc=343&StockCode=5879&Scientific=Heniochus+chrysostomus	Indian Ocean, Eastern	native
4952	https://www.fishbase.se/Country/FaoAreaList.php?ID=5589&GenusName=Heniochus&SpeciesName=chrysostomus&fc=343&StockCode=5879&Scientific=Heniochus+chrysostomus	Pacific, Northwest	native
4953	https://www.fishbase.se/Country/FaoAreaList.php?ID=5589&GenusName=Heniochus&SpeciesName=chrysostomus&fc=343&StockCode=5879&Scientific=Heniochus+chrysostomus	Pacific, Western Central	native
4954	https://www.fishbase.se/Country/FaoAreaList.php?ID=5589&GenusName=Heniochus&SpeciesName=chrysostomus&fc=343&StockCode=5879&Scientific=Heniochus+chrysostomus	Pacific, Eastern Central	native
4955	https://www.fishbase.se/Country/FaoAreaList.php?ID=5592&GenusName=Heniochus&SpeciesName=varius&fc=343&StockCode=5882&Scientific=Heniochus+varius	Indian Ocean, Eastern	native
4956	https://www.fishbase.se/Country/FaoAreaList.php?ID=5592&GenusName=Heniochus&SpeciesName=varius&fc=343&StockCode=5882&Scientific=Heniochus+varius	Pacific, Northwest	native
4957	https://www.fishbase.se/Country/FaoAreaList.php?ID=5592&GenusName=Heniochus&SpeciesName=varius&fc=343&StockCode=5882&Scientific=Heniochus+varius	Pacific, Western Central	native
4958	https://www.fishbase.se/Country/FaoAreaList.php?ID=5592&GenusName=Heniochus&SpeciesName=varius&fc=343&StockCode=5882&Scientific=Heniochus+varius	Pacific, Eastern Central	native
4959	https://www.fishbase.se/Country/FaoAreaList.php?ID=12310&GenusName=Johnrandallia&SpeciesName=nigrirostris&fc=343&StockCode=12635&Scientific=Johnrandallia+nigrirostris	Pacific, Eastern Central	native
4960	https://www.fishbase.se/Country/FaoAreaList.php?ID=12310&GenusName=Johnrandallia&SpeciesName=nigrirostris&fc=343&StockCode=12635&Scientific=Johnrandallia+nigrirostris	Pacific, Southeast	native
4961	https://www.fishbase.se/Country/FaoAreaList.php?ID=3601&GenusName=Prognathodes&SpeciesName=aya&fc=343&StockCode=3797&Scientific=Prognathodes+aya	Atlantic, Northwest	native
4962	https://www.fishbase.se/Country/FaoAreaList.php?ID=3601&GenusName=Prognathodes&SpeciesName=aya&fc=343&StockCode=3797&Scientific=Prognathodes+aya	Atlantic, Western Central	native
4963	https://www.fishbase.se/Country/FaoAreaList.php?ID=6613&GenusName=Chaetodon&SpeciesName=plebeius&fc=343&StockCode=6933&Scientific=Chaetodon+plebeius	Indian Ocean, Western	native
4964	https://www.fishbase.se/Country/FaoAreaList.php?ID=6613&GenusName=Chaetodon&SpeciesName=plebeius&fc=343&StockCode=6933&Scientific=Chaetodon+plebeius	Indian Ocean, Eastern	native
4965	https://www.fishbase.se/Country/FaoAreaList.php?ID=6613&GenusName=Chaetodon&SpeciesName=plebeius&fc=343&StockCode=6933&Scientific=Chaetodon+plebeius	Pacific, Northwest	native
4966	https://www.fishbase.se/Country/FaoAreaList.php?ID=6613&GenusName=Chaetodon&SpeciesName=plebeius&fc=343&StockCode=6933&Scientific=Chaetodon+plebeius	Pacific, Western Central	native
4967	https://www.fishbase.se/Country/FaoAreaList.php?ID=6613&GenusName=Chaetodon&SpeciesName=plebeius&fc=343&StockCode=6933&Scientific=Chaetodon+plebeius	Pacific, Eastern Central	native
4968	https://www.fishbase.se/Country/FaoAreaList.php?ID=6613&GenusName=Chaetodon&SpeciesName=plebeius&fc=343&StockCode=6933&Scientific=Chaetodon+plebeius	Pacific, Southwest	native
4969	https://www.fishbase.se/Country/FaoAreaList.php?ID=6550&GenusName=Chaetodon&SpeciesName=ornatissimus&fc=343&StockCode=6871&Scientific=Chaetodon+ornatissimus	Indian Ocean, Western	native
4970	https://www.fishbase.se/Country/FaoAreaList.php?ID=6550&GenusName=Chaetodon&SpeciesName=ornatissimus&fc=343&StockCode=6871&Scientific=Chaetodon+ornatissimus	Indian Ocean, Eastern	native
4971	https://www.fishbase.se/Country/FaoAreaList.php?ID=6550&GenusName=Chaetodon&SpeciesName=ornatissimus&fc=343&StockCode=6871&Scientific=Chaetodon+ornatissimus	Pacific, Northwest	native
4972	https://www.fishbase.se/Country/FaoAreaList.php?ID=6550&GenusName=Chaetodon&SpeciesName=ornatissimus&fc=343&StockCode=6871&Scientific=Chaetodon+ornatissimus	Pacific, Western Central	native
4973	https://www.fishbase.se/Country/FaoAreaList.php?ID=6550&GenusName=Chaetodon&SpeciesName=ornatissimus&fc=343&StockCode=6871&Scientific=Chaetodon+ornatissimus	Pacific, Eastern Central	native
4974	https://www.fishbase.se/Country/FaoAreaList.php?ID=6550&GenusName=Chaetodon&SpeciesName=ornatissimus&fc=343&StockCode=6871&Scientific=Chaetodon+ornatissimus	Pacific, Southwest	native
4975	https://www.fishbase.se/Country/FaoAreaList.php?ID=5574&GenusName=Chaetodon&SpeciesName=reticulatus&fc=343&StockCode=5864&Scientific=Chaetodon+reticulatus	Pacific, Northwest	native
4976	https://www.fishbase.se/Country/FaoAreaList.php?ID=5574&GenusName=Chaetodon&SpeciesName=reticulatus&fc=343&StockCode=5864&Scientific=Chaetodon+reticulatus	Pacific, Western Central	native
4977	https://www.fishbase.se/Country/FaoAreaList.php?ID=5574&GenusName=Chaetodon&SpeciesName=reticulatus&fc=343&StockCode=5864&Scientific=Chaetodon+reticulatus	Pacific, Eastern Central	native
4978	https://www.fishbase.se/Country/FaoAreaList.php?ID=5557&GenusName=Chaetodon&SpeciesName=auriga&fc=343&StockCode=5847&Scientific=Chaetodon+auriga	Atlantic, Southeast	native
4979	https://www.fishbase.se/Country/FaoAreaList.php?ID=5557&GenusName=Chaetodon&SpeciesName=auriga&fc=343&StockCode=5847&Scientific=Chaetodon+auriga	Indian Ocean, Western	native
4980	https://www.fishbase.se/Country/FaoAreaList.php?ID=5557&GenusName=Chaetodon&SpeciesName=auriga&fc=343&StockCode=5847&Scientific=Chaetodon+auriga	Indian Ocean, Eastern	native
4981	https://www.fishbase.se/Country/FaoAreaList.php?ID=5557&GenusName=Chaetodon&SpeciesName=auriga&fc=343&StockCode=5847&Scientific=Chaetodon+auriga	Pacific, Northwest	native
4982	https://www.fishbase.se/Country/FaoAreaList.php?ID=5557&GenusName=Chaetodon&SpeciesName=auriga&fc=343&StockCode=5847&Scientific=Chaetodon+auriga	Pacific, Western Central	native
4983	https://www.fishbase.se/Country/FaoAreaList.php?ID=5557&GenusName=Chaetodon&SpeciesName=auriga&fc=343&StockCode=5847&Scientific=Chaetodon+auriga	Pacific, Eastern Central	native
4984	https://www.fishbase.se/Country/FaoAreaList.php?ID=5557&GenusName=Chaetodon&SpeciesName=auriga&fc=343&StockCode=5847&Scientific=Chaetodon+auriga	Pacific, Southwest	native
4985	https://www.fishbase.se/Country/FaoAreaList.php?ID=5557&GenusName=Chaetodon&SpeciesName=auriga&fc=343&StockCode=5847&Scientific=Chaetodon+auriga	Pacific, Southeast	native
4986	https://www.fishbase.se/Country/FaoAreaList.php?ID=3604&GenusName=Chaetodon&SpeciesName=ocellatus&fc=343&StockCode=3800&Scientific=Chaetodon+ocellatus	Atlantic, Northwest	native
4987	https://www.fishbase.se/Country/FaoAreaList.php?ID=3604&GenusName=Chaetodon&SpeciesName=ocellatus&fc=343&StockCode=3800&Scientific=Chaetodon+ocellatus	Atlantic, Western Central	native
4988	https://www.fishbase.se/Country/FaoAreaList.php?ID=3604&GenusName=Chaetodon&SpeciesName=ocellatus&fc=343&StockCode=3800&Scientific=Chaetodon+ocellatus	Atlantic, Southwest	native
4989	https://www.fishbase.se/Country/FaoAreaList.php?ID=3602&GenusName=Chaetodon&SpeciesName=capistratus&fc=343&StockCode=3798&Scientific=Chaetodon+capistratus	Atlantic, Northwest	native
4990	https://www.fishbase.se/Country/FaoAreaList.php?ID=3602&GenusName=Chaetodon&SpeciesName=capistratus&fc=343&StockCode=3798&Scientific=Chaetodon+capistratus	Atlantic, Western Central	native
4991	https://www.fishbase.se/Country/FaoAreaList.php?ID=3606&GenusName=Chaetodon&SpeciesName=striatus&fc=343&StockCode=3802&Scientific=Chaetodon+striatus	Atlantic, Northwest	native
4992	https://www.fishbase.se/Country/FaoAreaList.php?ID=3606&GenusName=Chaetodon&SpeciesName=striatus&fc=343&StockCode=3802&Scientific=Chaetodon+striatus	Atlantic, Western Central	native
4993	https://www.fishbase.se/Country/FaoAreaList.php?ID=3606&GenusName=Chaetodon&SpeciesName=striatus&fc=343&StockCode=3802&Scientific=Chaetodon+striatus	Atlantic, Eastern Central	native
4994	https://www.fishbase.se/Country/FaoAreaList.php?ID=3606&GenusName=Chaetodon&SpeciesName=striatus&fc=343&StockCode=3802&Scientific=Chaetodon+striatus	Atlantic, Southwest	native
4995	https://www.fishbase.se/Country/FaoAreaList.php?ID=410&GenusName=Menticirrhus&SpeciesName=saxatilis&fc=331&StockCode=424&Scientific=Menticirrhus+saxatilis	Atlantic, Northwest	native
4996	https://www.fishbase.se/Country/FaoAreaList.php?ID=410&GenusName=Menticirrhus&SpeciesName=saxatilis&fc=331&StockCode=424&Scientific=Menticirrhus+saxatilis	Atlantic, Western Central	native
4997	https://www.fishbase.se/Country/FaoAreaList.php?ID=3587&GenusName=Menticirrhus&SpeciesName=undulatus&fc=331&StockCode=3783&Scientific=Menticirrhus+undulatus	Pacific, Eastern Central	native
4998	https://www.fishbase.se/Country/FaoAreaList.php?ID=3587&GenusName=Menticirrhus&SpeciesName=undulatus&fc=331&StockCode=3783&Scientific=Menticirrhus+undulatus	Pacific, Southeast	native
4999	https://www.fishbase.se/Country/FaoAreaList.php?ID=3577&GenusName=Aplodinotus&SpeciesName=grunniens&fc=331&StockCode=3773&Scientific=Aplodinotus+grunniens	America, North - Inland waters	endemic
5000	https://www.fishbase.se/Country/FaoAreaList.php?ID=408&GenusName=Micropogonias&SpeciesName=undulatus&fc=331&StockCode=422&Scientific=Micropogonias+undulatus	Atlantic, Northwest	native
5001	https://www.fishbase.se/Country/FaoAreaList.php?ID=408&GenusName=Micropogonias&SpeciesName=undulatus&fc=331&StockCode=422&Scientific=Micropogonias+undulatus	Atlantic, Northeast	introduced
5002	https://www.fishbase.se/Country/FaoAreaList.php?ID=408&GenusName=Micropogonias&SpeciesName=undulatus&fc=331&StockCode=422&Scientific=Micropogonias+undulatus	Atlantic, Western Central	native
5003	https://www.fishbase.se/Country/FaoAreaList.php?ID=408&GenusName=Micropogonias&SpeciesName=undulatus&fc=331&StockCode=422&Scientific=Micropogonias+undulatus	Atlantic, Southwest	native
5004	https://www.fishbase.se/Country/FaoAreaList.php?ID=1191&GenusName=Sciaenops&SpeciesName=ocellatus&fc=331&StockCode=1207&Scientific=Sciaenops+ocellatus	Atlantic, Northwest	native
5005	https://www.fishbase.se/Country/FaoAreaList.php?ID=1191&GenusName=Sciaenops&SpeciesName=ocellatus&fc=331&StockCode=1207&Scientific=Sciaenops+ocellatus	Atlantic, Western Central	native
5006	https://www.fishbase.se/Country/FaoAreaList.php?ID=1191&GenusName=Sciaenops&SpeciesName=ocellatus&fc=331&StockCode=1207&Scientific=Sciaenops+ocellatus	Mediterranean and Black Sea	introduced
5007	https://www.fishbase.se/Country/FaoAreaList.php?ID=1191&GenusName=Sciaenops&SpeciesName=ocellatus&fc=331&StockCode=1207&Scientific=Sciaenops+ocellatus	Indian Ocean, Western	introduced
5008	https://www.fishbase.se/Country/FaoAreaList.php?ID=1191&GenusName=Sciaenops&SpeciesName=ocellatus&fc=331&StockCode=1207&Scientific=Sciaenops+ocellatus	Pacific, Western Central	introduced
5009	https://www.fishbase.se/Country/FaoAreaList.php?ID=1191&GenusName=Sciaenops&SpeciesName=ocellatus&fc=331&StockCode=1207&Scientific=Sciaenops+ocellatus	Pacific, Southeast	introduced
5010	https://www.fishbase.se/Country/FaoAreaList.php?ID=1170&GenusName=Cynoscion&SpeciesName=arenarius&fc=331&StockCode=1186&Scientific=Cynoscion+arenarius	Atlantic, Western Central	endemic
5011	https://www.fishbase.se/Country/FaoAreaList.php?ID=406&GenusName=Cynoscion&SpeciesName=regalis&fc=331&StockCode=420&Scientific=Cynoscion+regalis	Atlantic, Northwest	native
5012	https://www.fishbase.se/Country/FaoAreaList.php?ID=406&GenusName=Cynoscion&SpeciesName=regalis&fc=331&StockCode=420&Scientific=Cynoscion+regalis	Atlantic, Northeast	native
5013	https://www.fishbase.se/Country/FaoAreaList.php?ID=406&GenusName=Cynoscion&SpeciesName=regalis&fc=331&StockCode=420&Scientific=Cynoscion+regalis	Atlantic, Western Central	native
5014	https://www.fishbase.se/Country/FaoAreaList.php?ID=3578&GenusName=Atractoscion&SpeciesName=nobilis&fc=331&StockCode=3774&Scientific=Atractoscion+nobilis	Pacific, Northeast	native
5015	https://www.fishbase.se/Country/FaoAreaList.php?ID=3578&GenusName=Atractoscion&SpeciesName=nobilis&fc=331&StockCode=3774&Scientific=Atractoscion+nobilis	Pacific, Eastern Central	native
5016	https://www.fishbase.se/Country/FaoAreaList.php?ID=425&GenusName=Pogonias&SpeciesName=cromis&fc=331&StockCode=439&Scientific=Pogonias+cromis	Atlantic, Northwest	native
5017	https://www.fishbase.se/Country/FaoAreaList.php?ID=425&GenusName=Pogonias&SpeciesName=cromis&fc=331&StockCode=439&Scientific=Pogonias+cromis	Atlantic, Western Central	native
5018	https://www.fishbase.se/Country/FaoAreaList.php?ID=425&GenusName=Pogonias&SpeciesName=cromis&fc=331&StockCode=439&Scientific=Pogonias+cromis	Atlantic, Southwest	native
5019	https://www.fishbase.se/Country/FaoAreaList.php?ID=1199&GenusName=Umbrina&SpeciesName=coroides&fc=331&StockCode=1215&Scientific=Umbrina+coroides	Atlantic, Northwest	native
5020	https://www.fishbase.se/Country/FaoAreaList.php?ID=1199&GenusName=Umbrina&SpeciesName=coroides&fc=331&StockCode=1215&Scientific=Umbrina+coroides	Atlantic, Western Central	native
5021	https://www.fishbase.se/Country/FaoAreaList.php?ID=1199&GenusName=Umbrina&SpeciesName=coroides&fc=331&StockCode=1215&Scientific=Umbrina+coroides	Atlantic, Southwest	native
5022	https://www.fishbase.se/Country/FaoAreaList.php?ID=3583&GenusName=Pareques&SpeciesName=acuminatus&fc=331&StockCode=3779&Scientific=Pareques+acuminatus	Atlantic, Northwest	native
5023	https://www.fishbase.se/Country/FaoAreaList.php?ID=3583&GenusName=Pareques&SpeciesName=acuminatus&fc=331&StockCode=3779&Scientific=Pareques+acuminatus	Atlantic, Western Central	native
5024	https://www.fishbase.se/Country/FaoAreaList.php?ID=3583&GenusName=Pareques&SpeciesName=acuminatus&fc=331&StockCode=3779&Scientific=Pareques+acuminatus	Atlantic, Southwest	native
5025	https://www.fishbase.se/Country/FaoAreaList.php?ID=3586&GenusName=Pareques&SpeciesName=umbrosus&fc=331&StockCode=3782&Scientific=Pareques+umbrosus	Atlantic, Northwest	native
5026	https://www.fishbase.se/Country/FaoAreaList.php?ID=3586&GenusName=Pareques&SpeciesName=umbrosus&fc=331&StockCode=3782&Scientific=Pareques+umbrosus	Atlantic, Western Central	native
5027	https://www.fishbase.se/Country/FaoAreaList.php?ID=3586&GenusName=Pareques&SpeciesName=umbrosus&fc=331&StockCode=3782&Scientific=Pareques+umbrosus	Atlantic, Southwest	native
5028	https://www.fishbase.se/Country/FaoAreaList.php?ID=3580&GenusName=Cheilotrema&SpeciesName=saturnum&fc=331&StockCode=3776&Scientific=Cheilotrema+saturnum	Pacific, Eastern Central	endemic
5029	https://www.fishbase.se/Country/FaoAreaList.php?ID=1165&GenusName=Bairdiella&SpeciesName=chrysoura&fc=331&StockCode=1181&Scientific=Bairdiella+chrysoura	Atlantic, Northwest	native
5030	https://www.fishbase.se/Country/FaoAreaList.php?ID=1165&GenusName=Bairdiella&SpeciesName=chrysoura&fc=331&StockCode=1181&Scientific=Bairdiella+chrysoura	Atlantic, Western Central	native
5031	https://www.fishbase.se/Country/FaoAreaList.php?ID=1167&GenusName=Corvula&SpeciesName=sanctaeluciae&fc=331&StockCode=1183&Scientific=Corvula+sanctaeluciae	Atlantic, Western Central	native
5032	https://www.fishbase.se/Country/FaoAreaList.php?ID=1167&GenusName=Corvula&SpeciesName=sanctaeluciae&fc=331&StockCode=1183&Scientific=Corvula+sanctaeluciae	Atlantic, Southwest	native
5033	https://www.fishbase.se/Country/FaoAreaList.php?ID=1185&GenusName=Odontoscion&SpeciesName=dentex&fc=331&StockCode=1201&Scientific=Odontoscion+dentex	Atlantic, Western Central	native
5034	https://www.fishbase.se/Country/FaoAreaList.php?ID=1185&GenusName=Odontoscion&SpeciesName=dentex&fc=331&StockCode=1201&Scientific=Odontoscion+dentex	Atlantic, Southwest	native
5035	https://www.fishbase.se/Country/FaoAreaList.php?ID=1193&GenusName=Stellifer&SpeciesName=lanceolatus&fc=331&StockCode=1209&Scientific=Stellifer+lanceolatus	Atlantic, Northwest	native
5036	https://www.fishbase.se/Country/FaoAreaList.php?ID=1193&GenusName=Stellifer&SpeciesName=lanceolatus&fc=331&StockCode=1209&Scientific=Stellifer+lanceolatus	Atlantic, Western Central	native
5037	https://www.fishbase.se/Country/FaoAreaList.php?ID=1180&GenusName=Larimus&SpeciesName=breviceps&fc=331&StockCode=1196&Scientific=Larimus+breviceps	Atlantic, Western Central	native
5038	https://www.fishbase.se/Country/FaoAreaList.php?ID=1180&GenusName=Larimus&SpeciesName=breviceps&fc=331&StockCode=1196&Scientific=Larimus+breviceps	Atlantic, Southwest	native
5039	https://www.fishbase.se/Country/FaoAreaList.php?ID=422&GenusName=Genyonemus&SpeciesName=lineatus&fc=331&StockCode=436&Scientific=Genyonemus+lineatus	Pacific, Northeast	native
5040	https://www.fishbase.se/Country/FaoAreaList.php?ID=422&GenusName=Genyonemus&SpeciesName=lineatus&fc=331&StockCode=436&Scientific=Genyonemus+lineatus	Pacific, Eastern Central	native
5041	https://www.fishbase.se/Country/FaoAreaList.php?ID=3589&GenusName=Seriphus&SpeciesName=politus&fc=331&StockCode=3785&Scientific=Seriphus+politus	Pacific, Northeast	native
5042	https://www.fishbase.se/Country/FaoAreaList.php?ID=3589&GenusName=Seriphus&SpeciesName=politus&fc=331&StockCode=3785&Scientific=Seriphus+politus	Pacific, Eastern Central	native
5043	https://www.fishbase.se/Country/FaoAreaList.php?ID=429&GenusName=Leiostomus&SpeciesName=xanthurus&fc=331&StockCode=443&Scientific=Leiostomus+xanthurus	Atlantic, Northwest	native
5044	https://www.fishbase.se/Country/FaoAreaList.php?ID=429&GenusName=Leiostomus&SpeciesName=xanthurus&fc=331&StockCode=443&Scientific=Leiostomus+xanthurus	Atlantic, Western Central	native
5045	https://www.fishbase.se/Country/FaoAreaList.php?ID=7693&GenusName=Erythrocles&SpeciesName=schlegelii&fc=322&StockCode=8002&Scientific=Erythrocles+schlegelii	Indian Ocean, Western	native
5046	https://www.fishbase.se/Country/FaoAreaList.php?ID=7693&GenusName=Erythrocles&SpeciesName=schlegelii&fc=322&StockCode=8002&Scientific=Erythrocles+schlegelii	Indian Ocean, Eastern	native
5047	https://www.fishbase.se/Country/FaoAreaList.php?ID=7693&GenusName=Erythrocles&SpeciesName=schlegelii&fc=322&StockCode=8002&Scientific=Erythrocles+schlegelii	Pacific, Northwest	native
5048	https://www.fishbase.se/Country/FaoAreaList.php?ID=7693&GenusName=Erythrocles&SpeciesName=schlegelii&fc=322&StockCode=8002&Scientific=Erythrocles+schlegelii	Pacific, Western Central	native
5049	https://www.fishbase.se/Country/FaoAreaList.php?ID=13013&GenusName=Erythrocles&SpeciesName=scintillans&fc=322&StockCode=13333&Scientific=Erythrocles+scintillans	Pacific, Northwest	native
5050	https://www.fishbase.se/Country/FaoAreaList.php?ID=13013&GenusName=Erythrocles&SpeciesName=scintillans&fc=322&StockCode=13333&Scientific=Erythrocles+scintillans	Pacific, Western Central	native
5051	https://www.fishbase.se/Country/FaoAreaList.php?ID=13013&GenusName=Erythrocles&SpeciesName=scintillans&fc=322&StockCode=13333&Scientific=Erythrocles+scintillans	Pacific, Eastern Central	native
5052	https://www.fishbase.se/Country/FaoAreaList.php?ID=13013&GenusName=Erythrocles&SpeciesName=scintillans&fc=322&StockCode=13333&Scientific=Erythrocles+scintillans	Pacific, Southeast	native
5053	https://www.fishbase.se/Country/FaoAreaList.php?ID=6364&GenusName=Plectorhinchus&SpeciesName=chaetodonoides&fc=327&StockCode=6681&Scientific=Plectorhinchus+chaetodonoides	Indian Ocean, Western	native
5054	https://www.fishbase.se/Country/FaoAreaList.php?ID=6364&GenusName=Plectorhinchus&SpeciesName=chaetodonoides&fc=327&StockCode=6681&Scientific=Plectorhinchus+chaetodonoides	Indian Ocean, Eastern	native
5055	https://www.fishbase.se/Country/FaoAreaList.php?ID=6364&GenusName=Plectorhinchus&SpeciesName=chaetodonoides&fc=327&StockCode=6681&Scientific=Plectorhinchus+chaetodonoides	Pacific, Northwest	native
5056	https://www.fishbase.se/Country/FaoAreaList.php?ID=6364&GenusName=Plectorhinchus&SpeciesName=chaetodonoides&fc=327&StockCode=6681&Scientific=Plectorhinchus+chaetodonoides	Pacific, Western Central	native
5057	https://www.fishbase.se/Country/FaoAreaList.php?ID=6364&GenusName=Plectorhinchus&SpeciesName=chaetodonoides&fc=327&StockCode=6681&Scientific=Plectorhinchus+chaetodonoides	Pacific, Eastern Central	native
5058	https://www.fishbase.se/Country/FaoAreaList.php?ID=25706&GenusName=Plectorhinchus&SpeciesName=vittatus&fc=327&StockCode=20280&Scientific=Plectorhinchus+vittatus	Indian Ocean, Western	native
5059	https://www.fishbase.se/Country/FaoAreaList.php?ID=25706&GenusName=Plectorhinchus&SpeciesName=vittatus&fc=327&StockCode=20280&Scientific=Plectorhinchus+vittatus	Indian Ocean, Eastern	native
5060	https://www.fishbase.se/Country/FaoAreaList.php?ID=25706&GenusName=Plectorhinchus&SpeciesName=vittatus&fc=327&StockCode=20280&Scientific=Plectorhinchus+vittatus	Pacific, Northwest	native
5061	https://www.fishbase.se/Country/FaoAreaList.php?ID=25706&GenusName=Plectorhinchus&SpeciesName=vittatus&fc=327&StockCode=20280&Scientific=Plectorhinchus+vittatus	Pacific, Western Central	native
5062	https://www.fishbase.se/Country/FaoAreaList.php?ID=25706&GenusName=Plectorhinchus&SpeciesName=vittatus&fc=327&StockCode=20280&Scientific=Plectorhinchus+vittatus	Pacific, Eastern Central	native
5063	https://www.fishbase.se/Country/FaoAreaList.php?ID=5&GenusName=Orthopristis&SpeciesName=chrysoptera&fc=327&StockCode=5&Scientific=Orthopristis+chrysoptera	Atlantic, Northwest	native
5064	https://www.fishbase.se/Country/FaoAreaList.php?ID=5&GenusName=Orthopristis&SpeciesName=chrysoptera&fc=327&StockCode=5&Scientific=Orthopristis+chrysoptera	Atlantic, Western Central	native
5065	https://www.fishbase.se/Country/FaoAreaList.php?ID=3570&GenusName=Haemulon&SpeciesName=californiensis&fc=327&StockCode=3766&Scientific=Haemulon+californiensis	Pacific, Eastern Central	native
5066	https://www.fishbase.se/Country/FaoAreaList.php?ID=3570&GenusName=Haemulon&SpeciesName=californiensis&fc=327&StockCode=3766&Scientific=Haemulon+californiensis	Pacific, Southeast	native
5067	https://www.fishbase.se/Country/FaoAreaList.php?ID=3572&GenusName=Haemulon&SpeciesName=vittatum&fc=327&StockCode=3768&Scientific=Haemulon+vittatum	Atlantic, Western Central	endemic
5068	https://www.fishbase.se/Country/FaoAreaList.php?ID=1128&GenusName=Haemulon&SpeciesName=aurolineatum&fc=327&StockCode=1144&Scientific=Haemulon+aurolineatum	Atlantic, Northwest	native
5069	https://www.fishbase.se/Country/FaoAreaList.php?ID=1128&GenusName=Haemulon&SpeciesName=aurolineatum&fc=327&StockCode=1144&Scientific=Haemulon+aurolineatum	Atlantic, Western Central	native
5070	https://www.fishbase.se/Country/FaoAreaList.php?ID=1128&GenusName=Haemulon&SpeciesName=aurolineatum&fc=327&StockCode=1144&Scientific=Haemulon+aurolineatum	Atlantic, Southwest	native
5071	https://www.fishbase.se/Country/FaoAreaList.php?ID=1141&GenusName=Haemulon&SpeciesName=sciurus&fc=327&StockCode=1157&Scientific=Haemulon+sciurus	Atlantic, Western Central	native
5072	https://www.fishbase.se/Country/FaoAreaList.php?ID=1141&GenusName=Haemulon&SpeciesName=sciurus&fc=327&StockCode=1157&Scientific=Haemulon+sciurus	Atlantic, Southwest	native
5073	https://www.fishbase.se/Country/FaoAreaList.php?ID=1140&GenusName=Haemulon&SpeciesName=plumierii&fc=327&StockCode=1156&Scientific=Haemulon+plumierii	Atlantic, Northwest	native
5074	https://www.fishbase.se/Country/FaoAreaList.php?ID=1140&GenusName=Haemulon&SpeciesName=plumierii&fc=327&StockCode=1156&Scientific=Haemulon+plumierii	Atlantic, Western Central	native
5075	https://www.fishbase.se/Country/FaoAreaList.php?ID=1140&GenusName=Haemulon&SpeciesName=plumierii&fc=327&StockCode=1156&Scientific=Haemulon+plumierii	Atlantic, Southwest	native
5076	https://www.fishbase.se/Country/FaoAreaList.php?ID=1123&GenusName=Anisotremus&SpeciesName=surinamensis&fc=327&StockCode=1139&Scientific=Anisotremus+surinamensis	Atlantic, Western Central	native
