url	sci_name	common_name	habitat	threat_to_humans	human_uses	IUCN	IUCN_abr	physical_characters
1618	https://www.fishbase.se/summary/Drepane-punctata.html	Drepane punctata (Linnaeus,  1758)	Spotted sicklefish	Marine; freshwater; brackish;  reef-associated; amphidromous (Ref. 51243); depth range 10 - 49 m (Ref. 86942).   Subtropical; 32°N -   26°S, 32°E -   160°W	Harmless	Fisheries: commercial; aquarium: commercial	Not Evaluated	NA	Maturity: Lm ?, range 25 - ? cm Max length : 50.0 cm TL male/unsexed; (Ref. 9710); common length : 25.0 cm TL male/unsexed; (Ref. 3283)
1619	https://www.fishbase.se/summary/Chaetodipterus-faber.html	Chaetodipterus faber (Broussonet,  1782)	Atlantic spadefish	Marine; brackish;  reef-associated; oceanodromous (Ref. 51243); depth range 3 - 35 m (Ref. 26912).   Subtropical; 43°N -   34°S, 98°W -   34°W	Reports of ciguatera poisoning 	Fisheries: minor commercial; aquaculture: commercial; gamefish: yes; aquarium: public aquariums	Least Concern 	LC	Maturity: Lm ?, range 12 - ? cm Max length : 91.0 cm TL male/unsexed; (Ref. 7251); common length : 50.4 cm TL male/unsexed; (Ref. 26466); max. published weight: 9.0 kg (Ref. 7251)
1620	https://www.fishbase.se/summary/Platax-orbicularis.html	Platax orbicularis (Forsskål,  1775)	Orbicular batfish	Marine; brackish;  reef-associated; depth range 5 - 30 m (Ref. 30874).   Tropical; 22°C - 28°C; 32°N -   35°S, 20°E -   130°W	Harmless	Fisheries: minor commercial; aquaculture: commercial; aquarium: commercial	Least Concern 	LC	Maturity: Lm ?  range ? - ? cm Max length : 60.0 cm TL male/unsexed; (Ref. 5450)
1621	https://www.fishbase.se/summary/Platax-teira.html	Platax teira (Forsskål,  1775)	Longfin batfish	Marine;  reef-associated; amphidromous (Ref. 51243); depth range 3 - 25 m (Ref. 90102).   Tropical; 31°N -   36°S, 23°E -   175°E	Harmless	Fisheries: minor commercial; gamefish: yes; aquarium: commercial	Least Concern 	LC	Maturity: Lm ?  range ? - ? cm Max length : 70.0 cm TL male/unsexed; (Ref. 11441)
1622	https://www.fishbase.se/summary/Sillago-chondropus.html	Sillaginopodys chondropus (Bleeker,  1849)	Clubfoot sillago	Marine; brackish;  demersal; non-migratory; depth range 0 - 5 m (Ref. 6205).   Tropical; 27°N -   30°S, 33°E -   148°E (Ref. 6205)	Harmless	Fisheries: commercial	Not Evaluated	NA	Maturity: Lm ?  range ? - ? cm Max length : 35.0 cm SL male/unsexed; (Ref. 6205)
1623	https://www.fishbase.se/summary/Sillago-sihama.html	Sillago sihama (Forsskål,  1775)	Silver sillago	Marine; brackish;  reef-associated; amphidromous (Ref. 51243); depth range 0 - 60 m (Ref. 6205), usually 0 - 2 m (Ref. 90102).   Tropical; 26°C - 29°C (Ref. 4959); 41°N -   36°S, 20°E -   166°E (Ref. 6205)	Harmless	Fisheries: commercial; aquaculture: commercial	Least Concern 	LC	Maturity: Lm22.5, range 13 -  19.1 cm Max length : 31.0 cm SL male/unsexed; (Ref. 44894); common length : 20.0 cm SL male/unsexed; (Ref. 9679); max. reported age: 7 years (Ref. 43081)
1624	https://www.fishbase.se/summary/Dicentrarchus-labrax.html	Dicentrarchus labrax (Linnaeus,  1758)	European seabass	Marine; freshwater; brackish;  demersal; oceanodromous; depth range 10 - 100 m (Ref. 9987).   Subtropical; 8°C - 24°C (Ref. 4944); 72°N -   11°N, 19°W -   42°E (Ref. 54221)	Harmless	Fisheries: commercial; aquaculture: commercial; gamefish: yes	Least Concern 	LC	Maturity: Lm32.3, range 23 -  46 cm Max length : 103 cm TL male/unsexed; (Ref. 40637); common length : 50.0 cm TL male/unsexed; (Ref. 6916); max. published weight: 12.0 kg (Ref. 1468); max. reported age: 30 years (Ref. 59043)
1625	https://www.fishbase.se/summary/Morone-saxatilis.html	Morone saxatilis (Walbaum,  1792)	Striped bass	Marine; freshwater; brackish;  demersal; anadromous (Ref. 51243); depth range 30 - ? m (Ref. 2850).   Temperate; 8°C - 25°C (Ref. 47172); 49°N -   27°N, 94°W -   59°W (Ref. 86798)	Harmless	Fisheries: minor commercial; aquaculture: commercial; gamefish: yes	Least Concern 	LC	Maturity: Lm ?  range ? - ? cm Max length : 200 cm TL male/unsexed; (Ref. 86798); common length : 120 cm TL male/unsexed; (Ref. 9988); max. published weight: 57.0 kg (Ref. 2850); max. reported age: 30 years (Ref. 1468)
1626	https://www.fishbase.se/summary/Morone-mississippiensis.html	Morone mississippiensis Jordan  &  Eigenmann,  1887	Yellow bass	Freshwater;  demersal.   Subtropical; 45°N -   27°N	Harmless	Gamefish: yes	Least Concern 	LC	Maturity: Lm ?  range ? - ? cm Max length : 46.0 cm TL male/unsexed; (Ref. 5723); common length : 23.9 cm TL male/unsexed; (Ref. 12193); max. published weight: 11.0 kg (Ref. 4699); max. reported age: 7 years (Ref. 72462)
1627	https://www.fishbase.se/summary/Morone-americana.html	Morone americana (Gmelin,  1789)	White perch	Marine; freshwater; brackish;  demersal; anadromous (Ref. 51243); depth range 0 - 10 m (Ref. 7251).   Temperate; 11°C - 30°C (Ref. 1998); 50°N -   32°N, 96°W -   59°W	Harmless	Fisheries: minor commercial; gamefish: yes; aquarium: public aquariums	Least Concern 	LC	Maturity: Lm ?  range ? - ? cm Max length : 58.0 cm TL male/unsexed; (Ref. 86798); common length : 13.5 cm TL male/unsexed; (Ref. 12193); max. published weight: 2.7 kg (Ref. 120584); max. reported age: 16 years (Ref. 72462)
1628	https://www.fishbase.se/summary/Morone-chrysops.html	Morone chrysops (Rafinesque,  1820)	White bass	Freshwater;  benthopelagic; potamodromous (Ref. 51243); depth range 0 - 13 m (Ref. 120818).   Temperate; 12°C - 32°C (Ref. 12741); 55°N -   25°N, 108°W -   71°W (Ref. 86798)	Harmless	Aquaculture: experimental; gamefish: yes	Least Concern 	LC	Maturity: Lm28.0  range ? - ? cm Max length : 45.0 cm TL male/unsexed; (Ref. 86798); common length : 31.8 cm TL male/unsexed; (Ref. 12193); max. published weight: 3.1 kg (Ref. 4699); max. reported age: 9 years (Ref. 12193)
1629	https://www.fishbase.se/summary/Lachnolaimus-maximus.html	Lachnolaimus maximus (Walbaum,  1792)	Hogfish	Marine;  reef-associated; depth range 3 - 30 m (Ref. 9710).   Subtropical; 46°N -   4°N, 98°W -   51°W	Reports of ciguatera poisoning 	Fisheries: minor commercial; gamefish: yes; aquarium: commercial	Vulnerable 	VU	Maturity: Lm18.1  range ? - ? cm Max length : 91.0 cm TL male/unsexed; (Ref. 7251); common length : 35.0 cm TL male/unsexed; (Ref. 3726); max. published weight: 11.0 kg (Ref. 36052); max. reported age: 23 years (Ref. 93706)
1630	https://www.fishbase.se/summary/Haletta-semifasciata.html	Haletta semifasciata (Valenciennes,  1840)	Blue weed whiting	Marine; brackish;  demersal; depth range 1 - 7 m (Ref. 75154).   Subtropical; 28°S -   45°S	Harmless	Fisheries: minor commercial	Least Concern 	LC	Maturity: Lm ?  range ? - ? cm Max length : 29.0 cm SL male/unsexed; (Ref. 6185)
1631	https://www.fishbase.se/summary/Bodianus-axillaris.html	Bodianus axillaris (Bennett,  1832)	Axilspot hogfish	Marine;  reef-associated; depth range 2 - 100 m (Ref. 9823), usually 2 - 40 m (Ref. 27115).   Tropical; 24°C - 27°C (Ref. 27115); 32°N -   32°S	Harmless	Fisheries: minor commercial; aquarium: commercial; bait: occasionally	Least Concern 	LC	Maturity: Lm ?  range ? - ? cm Max length : 20.0 cm SL male/unsexed; (Ref. 9823)
1632	https://www.fishbase.se/summary/Bodianus-mesothorax.html	Bodianus mesothorax (Bloch  &  Schneider,  1801)	Splitlevel hogfish	Marine;  reef-associated; depth range 5 - 40 m (Ref. 37816), usually 5 - 20 m (Ref. 27115).   Subtropical; 24°C - 28°C (Ref. 27115); 32°N -   24°S	Harmless	Aquarium: commercial	Least Concern 	LC	Maturity: Lm ?  range ? - ? cm Max length : 25.0 cm TL male/unsexed; (Ref. 30874)
1633	https://www.fishbase.se/summary/Clepticus-parrae.html	Clepticus parrae (Bloch  &  Schneider,  1801)	Creole wrasse	Marine;  reef-associated; depth range 8 - 100 m (Ref. 89896), usually ? - 40 m (Ref. 9626).   Tropical; 34°N -   8°N, 98°W -   60°W	Harmless	Fisheries: minor commercial; aquarium: commercial	Least Concern 	LC	Maturity: Lm ?  range ? - ? cm Max length : 30.0 cm TL male/unsexed; (Ref. 7251); common length : 22.0 cm TL male/unsexed; (Ref. 5217); max. published weight: 320.00 g (Ref. 9626)
1634	https://www.fishbase.se/summary/Decodon-puellaris.html	Decodon puellaris (Poey,  1860)	Red hogfish	Marine;  reef-associated; depth range 18 - 275 m (Ref. 7251).   Tropical; 35°N -   23°S, 98°W -   33°W	Harmless	Aquarium: commercial	Least Concern 	LC	Maturity: Lm ?  range ? - ? cm Max length : 30.0 cm TL male/unsexed; (Ref. 5217); common length : 22.0 cm TL male/unsexed; (Ref. 5217)
1635	https://www.fishbase.se/summary/Novaculichthys-taeniourus.html	Novaculichthys taeniourus (Lacepède,  1801)	Rockmover wrasse	Marine;  reef-associated; depth range 3 - 25 m (Ref. 30573), usually ? - 14 m (Ref. 27115).   Tropical; 24°C - 28°C (Ref. 27115); 30°N -   30°S, 32°E -   77°W	Harmless	Fisheries: minor commercial; aquarium: commercial	Least Concern 	LC	Maturity: Lm ?  range ? - ? cm Max length : 30.0 cm TL male/unsexed; (Ref. 2334)
1636	https://www.fishbase.se/summary/Xyrichtys-novacula.html	Xyrichtys novacula (Linnaeus,  1758)	Pearly razorfish	Marine;  reef-associated; depth range 1 - 90 m (Ref. 3726).   Subtropical	Harmless	Fisheries: minor commercial; gamefish: yes; aquarium: commercial	Least Concern 	LC	Maturity: Lm ?  range ? - ? cm Max length : 38.0 cm TL male/unsexed; (Ref. 7251); common length : 20.0 cm TL male/unsexed; (Ref. 2683); max. reported age: 8 years (Ref. 4742)
1637	https://www.fishbase.se/summary/Hologymnosus-doliatus.html	Hologymnosus doliatus (Lacepède,  1801)	Pastel ringwrasse	Marine;  reef-associated; depth range 1 - 35 m (Ref. 30874), usually 5 - 30 m (Ref. 27115).   Tropical; 25°C - 28°C (Ref. 27115); 32°N -   30°S	Harmless	Fisheries: minor commercial; aquarium: commercial	Least Concern 	LC	Maturity: Lm ?  range ? - ? cm Max length : 50.0 cm TL male/unsexed; (Ref. 30573); common length : 38.0 cm TL male/unsexed; (Ref. 30573)
1638	https://www.fishbase.se/summary/Coris-caudimacula.html	Coris caudimacula (Quoy  &  Gaimard,  1834)	Spottail coris	Marine;  reef-associated; depth range 1 - 57 m (Ref. 33411), usually 3 - 25 m (Ref. 27115).   Tropical; 24°C - 28°C (Ref. 27115)	Harmless	Aquarium: commercial	Least Concern 	LC	Maturity: Lm ?  range ? - ? cm Max length : 20.0 cm TL male/unsexed; (Ref. 4392)
1639	https://www.fishbase.se/summary/Coris-formosa.html	Coris formosa (Bennett,  1830)	Queen coris	Marine;  reef-associated, usually 2 - 50 m (Ref. 27115).   Tropical; 24°C - 27°C (Ref. 27115)	Harmless	Fisheries: minor commercial; aquarium: commercial	Least Concern 	LC	Maturity: Lm ?  range ? - ? cm Max length : 60.0 cm TL male/unsexed; (Ref. 5213)
1640	https://www.fishbase.se/summary/Coris-gaimard.html	Coris gaimard (Quoy  &  Gaimard,  1824)	African coris	Marine;  reef-associated; depth range 1 - 50 m (Ref. 1602).   Tropical; 37°N -   31°S, 96°E -   142°W	Reports of ciguatera poisoning 	Fisheries: commercial; aquarium: public aquariums	Least Concern 	LC	Maturity: Lm ?  range ? - ? cm Max length : 40.0 cm TL male/unsexed; (Ref. 2334); common length : 20.0 cm TL male/unsexed; (Ref. 27550)
1641	https://www.fishbase.se/summary/Macropharyngodon-bipartitus.html	Macropharyngodon bipartitus Smith,  1957	Rare wrasse	Marine;  reef-associated; non-migratory; depth range ? - 30 m.   Subtropical	Harmless	Fisheries: of no interest; aquarium: commercial	Least Concern 	LC	Maturity: Lm ?  range ? - ? cm Max length : 13.0 cm TL male/unsexed; (Ref. 30573)
1642	https://www.fishbase.se/summary/Halichoeres-iridis.html	Halichoeres iridis Randall  &  Smith,  1982		Marine;  reef-associated; depth range 6 - 43 m (Ref. 9710), usually 20 - ? m (Ref. 9710).   Tropical	Harmless	Aquarium: commercial	Least Concern 	LC	Maturity: Lm ?  range ? - ? cm Max length : 11.5 cm TL male/unsexed; (Ref. 9710)
1643	https://www.fishbase.se/summary/Halichoeres-biocellatus.html	Halichoeres biocellatus Schultz,  1960	Red-lined wrasse	Marine;  reef-associated; depth range 6 - 35 m (Ref. 90102), usually 7 - 35 m (Ref. 27115).   Tropical; 25°C - 28°C (Ref. 27115); 32°N -   24°S	Harmless	Aquarium: commercial	Least Concern 	LC	Maturity: Lm ?  range ? - ? cm Max length : 12.0 cm TL male/unsexed; (Ref. 9710)
1644	https://www.fishbase.se/summary/Coris-batuensis.html	Coris batuensis (Bleeker,  1856)	Batu coris	Marine;  reef-associated; depth range 2 - 30 m (Ref. 90102), usually 2 - 15 m (Ref. 27115).   Tropical; 24°C - 28°C (Ref. 27115); 32°N -   36°S, 24°E -   173°W	Harmless	Fisheries: minor commercial; aquarium: commercial	Least Concern 	LC	Maturity: Lm ?  range ? - ? cm Max length : 17.0 cm TL male/unsexed; (Ref. 9710)
1645	https://www.fishbase.se/summary/Halichoeres-margaritaceus.html	Halichoeres margaritaceus (Valenciennes,  1839)	Pink-belly wrasse	Marine;  reef-associated; depth range 0 - 5 m (Ref. 30874).   Tropical; 32°N -   32°S, 91°E -   133°W	Harmless	Aquarium: commercial	Least Concern 	LC	Maturity: Lm ?  range ? - ? cm Max length : 12.5 cm SL male/unsexed; (Ref. 9823)
1646	https://www.fishbase.se/summary/Thalassoma-quinquevittatum.html	Thalassoma quinquevittatum (Lay  &  Bennett,  1839)	Fivestripe wrasse	Marine;  reef-associated; depth range 0 - 40 m (Ref. 2334), usually 1 - 5 m (Ref. 90102).   Tropical; 30°N -   32°S	Harmless	Aquarium: commercial	Least Concern 	LC	Maturity: Lm ?  range ? - ? cm Max length : 17.0 cm TL male/unsexed; (Ref. 4392)
1647	https://www.fishbase.se/summary/Thalassoma-amblycephalum.html	Thalassoma amblycephalum (Bleeker,  1856)	Bluntheaded wrasse	Marine;  reef-associated; depth range 1 - 15 m (Ref. 1602), usually 1 - 15 m (Ref. 27115).   Subtropical; 24°C - 28°C (Ref. 27115); 30°N -   32°S	Harmless	Fisheries: of no interest; aquarium: commercial	Least Concern 	LC	Maturity: Lm ?  range ? - ? cm Max length : 16.0 cm SL male/unsexed; (Ref. 9823)
1648	https://www.fishbase.se/summary/Thalassoma-lunare.html	Thalassoma lunare (Linnaeus,  1758)	Moon wrasse	Marine;  reef-associated; depth range 1 - 20 m (Ref. 9823), usually 1 - 20 m (Ref. 27115).   Subtropical; 24°C - 28°C (Ref. 27115); 32°N -   36°S, 24°E -   136°W	Harmless	Fisheries: minor commercial; aquarium: commercial	Least Concern 	LC	Maturity: Lm ?  range ? - ? cm Max length : 45.0 cm TL male/unsexed; (Ref. 5450)
1649	https://www.fishbase.se/summary/Gomphosus-varius.html	Gomphosus varius Lacepède,  1801	Bird wrasse	Marine;  reef-associated; depth range 1 - 35 m (Ref. 90102), usually 2 - 30 m (Ref. 27115).   Tropical; 24°C - 28°C (Ref. 27115); 30°N -   30°S, 43°E -   143°W	Harmless	Fisheries: minor commercial; aquarium: commercial	Least Concern 	LC	Maturity: Lm ?  range ? - ? cm Max length : 30.0 cm SL male/unsexed; (Ref. 9823)
1650	https://www.fishbase.se/summary/Oxyjulis-californica.html	Oxyjulis californica (Günther,  1861)	Señorita	Marine;  demersal; depth range 0 - 97 m (Ref. 96339).   Subtropical; 39°N -   22°N, 124°W -   110°W	Harmless	Aquarium: commercial	Least Concern 	LC	Maturity: Lm ?  range ? - ? cm Max length : 25.0 cm TL male/unsexed; (Ref. 2850); max. reported age: 4 years (Ref. 56049)
1651	https://www.fishbase.se/summary/Halichoeres-bathyphilus.html	Halichoeres bathyphilus (Beebe  &  Tee-Van,  1932)	Greenband wrasse	Marine;  reef-associated; depth range 27 - 190 m (Ref. 9626), usually 27 - ? m (Ref. 9710).   Subtropical; 37°N -   8°N, 98°W -   59°W	Harmless	Aquarium: commercial	Least Concern 	LC	Maturity: Lm ?  range ? - ? cm Max length : 23.0 cm TL male/unsexed; (Ref. 7251)
1652	https://www.fishbase.se/summary/Stethojulis-balteata.html	Stethojulis balteata (Quoy  &  Gaimard,  1824)	Belted wrasse	Marine;  reef-associated; depth range 2 - 15 m (Ref. 9710).   Tropical	Harmless	Aquarium: commercial	Least Concern 	LC	Maturity: Lm ?  range ? - ? cm Max length : 15.0 cm TL male/unsexed; (Ref. 9710)
1653	https://www.fishbase.se/summary/Stethojulis-strigiventer.html	Stethojulis strigiventer (Bennett,  1833)	Three-ribbon wrasse	Marine;  reef-associated; depth range 2 - 15 m (Ref. 48636).   Tropical; 30°N -   30°S	Harmless	Aquarium: commercial	Least Concern 	LC	Maturity: Lm ?  range ? - ? cm Max length : 15.0 cm TL male/unsexed; (Ref. 2334); 7.0 cm TL (female)
1654	https://www.fishbase.se/summary/Anampses-lineatus.html	Anampses lineatus Randall,  1972	Lined wrasse	Marine;  reef-associated; depth range 10 - 45 m (Ref. 90102), usually 20 - 42 m (Ref. 9710).   Tropical; 23°C - 28°C (Ref. 27115)	Harmless	Aquarium: commercial	Data deficient 	DD	Maturity: Lm ?  range ? - ? cm Max length : 13.0 cm TL male/unsexed; (Ref. 11441)
1655	https://www.fishbase.se/summary/Diproctacanthus-xanthurus.html	Diproctacanthus xanthurus (Bleeker,  1856)	Yellowtail tubelip	Marine;  reef-associated; depth range 2 - 25 m (Ref. 90102), usually 2 - 20 m (Ref. 27115).   Tropical; 24°C - 28°C (Ref. 27115); 19°N -   25°S, 99°E -   172°E	Harmless	Aquarium: commercial	Least Concern 	LC	Maturity: Lm ?  range ? - ? cm Max length : 10.0 cm TL male/unsexed; (Ref. 6023)
1656	https://www.fishbase.se/summary/Labropsis-australis.html	Labropsis australis Randall,  1981	Southern tubelip	Marine;  reef-associated; depth range 2 - 55 m (Ref. 2334).   Tropical; 9°S -   24°S	Harmless	NA	Least Concern 	LC	Maturity: Lm ?  range ? - ? cm Max length : 10.5 cm TL male/unsexed; (Ref. 2334)
1657	https://www.fishbase.se/summary/Labroides-dimidiatus.html	Labroides dimidiatus (Valenciennes,  1839)	Bluestreak cleaner wrasse	Marine;  reef-associated; non-migratory; depth range 1 - 40 m (Ref. 9710), usually 1 - 30 m (Ref. 27115).   Tropical; 24°C - 28°C (Ref. 27115); 32°N -   36°S, 24°E -   124°W	Harmless	Fisheries: of no interest; aquarium: commercial	Least Concern 	LC	Maturity: Lm ?  range ? - ? cm Max length : 14.0 cm TL male/unsexed; (Ref. 55367); max. reported age: 4 years (Ref. 3426)
1658	https://www.fishbase.se/summary/Labrichthys-unilineatus.html	Labrichthys unilineatus (Guichenot,  1847)	Tubelip wrasse	Marine;  reef-associated; depth range 0 - 20 m (Ref. 9710).   Tropical; 20°N -   21°S	Harmless	Fisheries: minor commercial; aquarium: commercial	Least Concern 	LC	Maturity: Lm ?  range ? - ? cm Max length : 17.5 cm TL male/unsexed; (Ref. 2334)
1659	https://www.fishbase.se/summary/Cheilio-inermis.html	Cheilio inermis (Forsskål,  1775)	Cigar wrasse	Marine;  reef-associated; depth range 1 - 30 m (Ref. 1602), usually 2 - 30 m (Ref. 27115).   Tropical; 24°C - 27°C (Ref. 27115); 32°N -   36°S, 24°E -   109°W	Harmless	Fisheries: minor commercial; aquarium: commercial	Least Concern 	LC	Maturity: Lm ?  range ? - ? cm Max length : 50.0 cm SL male/unsexed; (Ref. 9823); common length : 35.0 cm TL male/unsexed; (Ref. 5450)
1660	https://www.fishbase.se/summary/Tautogolabrus-adspersus.html	Tautogolabrus adspersus (Walbaum,  1792)	Cunner	Marine;  reef-associated; depth range 10 - 128 m (Ref. 5951).   Temperate; 54°N -   36°N, 77°W -   48°W	Harmless	Aquarium: commercial	Least Concern 	LC	Maturity: Lm ?  range ? - ? cm Max length : 38.0 cm TL male/unsexed; (Ref. 7251); max. published weight: 1.0 kg (Ref. 7251); max. reported age: 6 years (Ref. 1009)
1661	https://www.fishbase.se/summary/Tautoga-onitis.html	Tautoga onitis (Linnaeus,  1758)	Tautog	Marine; brackish;  reef-associated; depth range 1 - 75 m.   Subtropical; 46°N -   31°N, 81°W -   58°W	Harmless	Fisheries: minor commercial; gamefish: yes; aquarium: public aquariums	Vulnerable 	VU	Maturity: Lm ?, range 18 -  26.5 cm Max length : 91.0 cm TL male/unsexed; (Ref. 7251); max. published weight: 11.3 kg (Ref. 40637); max. reported age: 34 years (Ref. 6486)
1662	https://www.fishbase.se/summary/Cheilinus-oxycephalus.html	Cheilinus oxycephalus Bleeker,  1853	Snooty wrasse	Marine;  reef-associated; depth range 1 - 40 m (Ref. 37816).   Tropical; 26°N -   28°S	Harmless	Fisheries: minor commercial	Least Concern 	LC	Maturity: Lm ?  range ? - ? cm Max length : 17.0 cm TL male/unsexed; (Ref. 30573)
1663	https://www.fishbase.se/summary/Cheilinus-chlorourus.html	Cheilinus chlorourus (Bloch,  1791)	Floral wrasse	Marine;  reef-associated; depth range 1 - 30 m (Ref. 9823).   Tropical; 32°N -   36°S, 25°E -   132°W	Harmless	Fisheries: minor commercial; aquarium: commercial	Least Concern 	LC	Maturity: Lm ?  range ? - ? cm Max length : 45.0 cm TL male/unsexed; (Ref. 9710)
1664	https://www.fishbase.se/summary/Epibulus-insidiator.html	Epibulus insidiator (Pallas,  1770)	Sling-jaw wrasse	Marine;  reef-associated; depth range 1 - 42 m (Ref. 9710).   Tropical; 30°N -   30°S	Reports of ciguatera poisoning 	Fisheries: minor commercial; aquarium: commercial	Least Concern 	LC	Maturity: Lm ?  range ? - ? cm Max length : 54.0 cm SL male/unsexed; (Ref. 9823)
1665	https://www.fishbase.se/summary/Wetmorella-nigropinnata.html	Wetmorella nigropinnata (Seale,  1901)	Sharpnose wrasse	Marine;  reef-associated; depth range 1 - 36 m (Ref. 89972).   Tropical; 30°N -   25°S	Harmless	Fisheries: of no interest; aquarium: commercial	Least Concern 	LC	Maturity: Lm ?  range ? - ? cm Max length : 8.0 cm TL male/unsexed; (Ref. 9710)
1666	https://www.fishbase.se/summary/Oxycheilinus-celebicus.html	Oxycheilinus celebicus (Bleeker,  1853)	Celebes wrasse	Marine;  reef-associated; depth range 3 - 40 m (Ref. 48636), usually 5 - 30 m (Ref. 27115).   Tropical; 24°C - 28°C (Ref. 27115)	Harmless	Aquarium: commercial	Least Concern 	LC	Maturity: Lm ?  range ? - ? cm Max length : 24.0 cm TL male/unsexed; (Ref. 9710)
1667	https://www.fishbase.se/summary/Oxycheilinus-unifasciatus.html	Oxycheilinus unifasciatus (Streets,  1877)	Ringtail maori wrasse	Marine;  reef-associated; depth range 1 - 160 m (Ref. 1602).   Tropical; 30°N -   30°S	Reports of ciguatera poisoning 	Fisheries: minor commercial; aquarium: commercial	Least Concern 	LC	Maturity: Lm ?  range ? - ? cm Max length : 46.0 cm TL male/unsexed; (Ref. 2334); max. published weight: 1.4 kg (Ref. 2334)
1668	https://www.fishbase.se/summary/Oxycheilinus-digramma.html	Oxycheilinus digramma (Lacepède,  1801)	Cheeklined wrasse	Marine; brackish;  reef-associated; depth range 3 - 60 m (Ref. 90102).   Tropical; 30°N -   23°S	Harmless	Fisheries: minor commercial; aquarium: commercial	Least Concern 	LC	Maturity: Lm ?  range ? - ? cm Max length : 40.0 cm SL male/unsexed; (Ref. 9823)
1669	https://www.fishbase.se/summary/Cheilinus-fasciatus.html	Cheilinus fasciatus (Bloch,  1791)	Redbreasted wrasse	Marine;  reef-associated; depth range 4 - 60 m (Ref. 9823), usually 4 - 40 m (Ref. 27115).   Tropical; 23°C - 27°C (Ref. 27115); 32°N -   36°S, 24°E -   170°W	Harmless	Fisheries: minor commercial; aquarium: commercial	Least Concern 	LC	Maturity: Lm ?  range ? - ? cm Max length : 40.0 cm SL male/unsexed; (Ref. 9823)
1670	https://www.fishbase.se/summary/Calotomus-carolinus.html	Calotomus carolinus (Valenciennes,  1840)	Carolines parrotfish	Marine;  reef-associated; depth range 1 - 71 m (Ref. 58302).   Tropical; 30°N -   31°S, 30°E -   89°W	Harmless	Fisheries: commercial; aquarium: commercial	Least Concern 	LC	Maturity: Lm ?  range ? - ? cm Max length : 54.0 cm TL male/unsexed; (Ref. 5490)
1671	https://www.fishbase.se/summary/Cryptotomus-roseus.html	Cryptotomus roseus Cope,  1871	Bluelip parrotfish	Marine;  reef-associated; depth range ? - 60 m (Ref. 13628).   Tropical; 32°N -   33°S	Harmless	Aquarium: commercial	Least Concern 	LC	Maturity: Lm ?  range ? - ? cm Max length : 13.0 cm TL male/unsexed; (Ref. 7251); common length : 10.0 cm TL male/unsexed; (Ref. 5217)
1672	https://www.fishbase.se/summary/Leptoscarus-vaigiensis.html	Leptoscarus vaigiensis (Quoy  &  Gaimard,  1824)	Marbled parrotfish	Marine;  reef-associated; depth range 1 - 15 m (Ref. 86942).   Tropical; 30°N -   36°S, 18°E -   108°W	Harmless	Fisheries: commercial; aquarium: commercial	Least Concern 	LC	Maturity: Lm ?  range ? - ? cm Max length : 35.0 cm TL male/unsexed; (Ref. 5490)
1673	https://www.fishbase.se/summary/Sparisoma-aurofrenatum.html	Sparisoma aurofrenatum (Valenciennes,  1840)	Redband parrotfish	Marine;  reef-associated; depth range 2 - 20 m (Ref. 9710).   Subtropical; 33°N -   8°N, 98°W -   51°W	Reports of ciguatera poisoning 	Fisheries: minor commercial; aquarium: commercial	Least Concern 	LC	Maturity: Lm ?, range 15 - ? cm Max length : 28.0 cm TL male/unsexed; (Ref. 7251); common length : 20.0 cm TL male/unsexed; (Ref. 3802)
1674	https://www.fishbase.se/summary/Sparisoma-chrysopterum.html	Sparisoma chrysopterum (Bloch  &  Schneider,  1801)	Redtail parrotfish	Marine;  reef-associated; depth range 1 - 15 m (Ref. 9710).   Tropical; 28°N -   4°N, 89°W -   51°W	Reports of ciguatera poisoning 	Fisheries: minor commercial; aquarium: commercial	Least Concern 	LC	Maturity: Lm ?  range ? - ? cm Max length : 46.0 cm TL male/unsexed; (Ref. 7251); common length : 25.0 cm TL male/unsexed; (Ref. 3802)
1675	https://www.fishbase.se/summary/Sparisoma-viride.html	Sparisoma viride (Bonnaterre,  1788)	Stoplight parrotfish	Marine;  reef-associated; depth range 3 - 50 m (Ref. 9710).   Subtropical; 34°N -   21°S, 98°W -   28°W (Ref. 55284)	Reports of ciguatera poisoning 	Fisheries: minor commercial; aquarium: commercial	Least Concern 	LC	Maturity: Lm16.3, range 18 - ? cm Max length : 64.0 cm TL male/unsexed; (Ref. 3802); common length : 38.0 cm TL male/unsexed; (Ref. 3802); max. published weight: 1.6 kg (Ref. 26340)
1676	https://www.fishbase.se/summary/Cetoscarus-bicolor.html	Cetoscarus bicolor (Rüppell,  1829)	Bicolour parrotfish	Marine;  reef-associated; depth range 1 - 30 m (Ref. 27115).   Tropical; 24°C - 28°C (Ref. 27115); 33°N -   12°N, 32°E -   44°E	Harmless	Fisheries: commercial; aquarium: commercial	Least Concern 	LC	Maturity: Lm ?  range ? - ? cm Max length : 50.0 cm SL male/unsexed; (Ref. 115947)
1677	https://www.fishbase.se/summary/Chlorurus-sordidus.html	Chlorurus sordidus (Forsskål,  1775)	Daisy parrotfish	Marine; brackish;  reef-associated; oceanodromous (Ref. 51243); depth range 0 - 50 m (Ref. 5213).   Tropical; 30°N -   33°S, 30°E -   130°W	Reports of ciguatera poisoning 	Fisheries: commercial; aquarium: commercial	Least Concern 	LC	Maturity: Lm15.0  range ? - ? cm Max length : 40.0 cm TL male/unsexed; (Ref. 2334)
