url	sci_name	common_name	threat_to_humans	IUCN	IUCN_abr	fisheries	aquaculture	gamefish	bait	aquarium	env_milieu	env_zone	env_migration	env_depth_range_min	env_depth_range_max	dh_range	max_published_weight	max_reported_age
https://www.fishbase.se/summary/Garra-flavatra.html	Garra flavatra Kullander  &  Fang,  2004	NA	Harmless	Vulnerable 	VU	NA	NA	NA	NA	potential	Freshwater	benthopelagic	NA	NA	NA	Tropical	NA	NA
https://www.fishbase.se/summary/Garra-waterloti.html	Garra waterloti (Pellegrin,  1935)	NA	Harmless	Least Concern 	LC	of no interest	NA	NA	NA	NA	Freshwater	benthopelagic	NA	NA	NA	Tropical	5.00 g	NA
https://www.fishbase.se/summary/Garra-rufa.html	Garra rufa (Heckel,  1843)	Red garra	Harmless	Least Concern 	LC	NA	NA	NA	NA	NA	Freshwater	benthopelagic	non-migratory	NA	NA	Subtropical	NA	NA
https://www.fishbase.se/summary/Crossocheilus-reticulatus.html	Crossocheilus reticulatus (Fowler,  1934)	NA	Harmless	Least Concern 	LC	commercial	NA	NA	NA	commercial	Freshwater	benthopelagic	NA	NA	NA	Tropical	NA	NA
https://www.fishbase.se/summary/Lobocheilos-melanotaenia.html	Lobocheilos melanotaenia (Fowler,  1935)	NA	Harmless	Least Concern 	LC	minor commercial	NA	NA	NA	commercial	Freshwater	demersal	potamodromous	NA	NA	Tropical	NA	NA
https://www.fishbase.se/summary/Barbichthys-laevis.html	Barbichthys laevis (Valenciennes,  1842)	Sucker barb	Harmless	Least Concern 	LC	NA	NA	NA	NA	NA	Freshwater	benthopelagic	NA	NA	NA	Tropical	NA	NA
https://www.fishbase.se/summary/Henicorhynchus-siamensis.html	Henicorhynchus siamensis (Sauvage,  1881)	Siamese mud carp	Harmless	Least Concern 	LC	commercial	NA	NA	NA	commercial	Freshwater	benthopelagic	potamodromous	NA	NA	Tropical	NA	NA
https://www.fishbase.se/summary/Osteochilus-hasseltii.html	Osteochilus vittatus (Valenciennes,  1842)	Bonylip barb	Harmless	Least Concern 	LC	highly commercial	commercial	NA	NA	public aquariums	Freshwater	benthopelagic	potamodromous	5	NA	Tropical	NA	NA
https://www.fishbase.se/summary/Labiobarbus-lineatus.html	Labiobarbus lineatus (Sauvage,  1878)	NA	Harmless	Not Evaluated	NA	NA	NA	NA	NA	NA	Freshwater	benthopelagic	NA	NA	NA	Tropical	NA	NA
https://www.fishbase.se/summary/Catlocarpio-siamensis.html	Catlocarpio siamensis Boulenger,  1898	Giant barb	Harmless	Critically Endangered 	CR	commercial	commercial	NA	NA	NA	Freshwater	benthopelagic	potamodromous	NA	NA	Tropical	300.0 kg	NA
https://www.fishbase.se/summary/Probarbus-jullieni.html	Probarbus jullieni Sauvage,  1880	Isok barb	Harmless	Endangered 	EN	commercial	experimental	yes	NA	NA	Freshwater;brackish	demersal	potamodromous	NA	NA	Tropical	70.0 kg	NA
https://www.fishbase.se/summary/Carassioides-acuminatus.html	Carassioides acuminatus (Richardson,  1846)	NA	Harmless	Least Concern 	LC	commercial	NA	NA	NA	NA	Freshwater	benthopelagic	NA	NA	NA	Tropical	500.00 g	NA
https://www.fishbase.se/summary/Cyprinus-carpio.html	Cyprinus carpio Linnaeus,  1758	Common carp	Potential pest	Critically Endangered 	CR	highly commercial	commercial	yes	NA	commercial	Freshwater;brackish	benthopelagic	potamodromous	0	29	Subtropical	40.1 kg	38 years
https://www.fishbase.se/summary/Chagunius-chagunio.html	Chagunius chagunio (Hamilton,  1822)	Chaguni	Harmless	Least Concern 	LC	commercial	NA	yes	NA	NA	Freshwater	demersal	potamodromous	NA	NA	Tropical	NA	NA
https://www.fishbase.se/summary/Spinibarbus-caldwelli.html	Spinibarbus caldwelli (Nichols,  1925)	NA	Harmless	Data deficient 	DD	NA	NA	NA	NA	NA	Freshwater	benthopelagic	NA	NA	NA	Subtropical	NA	NA
https://www.fishbase.se/summary/Acrossocheilus-monticola.html	Acrossocheilus monticola (Günther,  1888)	NA	Harmless	Not Evaluated	NA	NA	NA	NA	NA	NA	Freshwater	benthopelagic	NA	NA	NA	Temperate	NA	NA
https://www.fishbase.se/summary/Gymnodiptychus-integrigymnatus.html	Gymnodiptychus integrigymnatus Mo,  1989	NA	Harmless	Not Evaluated	NA	NA	NA	NA	NA	NA	Freshwater	benthopelagic	NA	NA	NA	Subtropical	NA	NA
https://www.fishbase.se/summary/Schizothorax-dulongensis.html	Schizothorax dulongensis Huang,  1985	NA	Harmless	Not Evaluated	NA	NA	NA	NA	NA	NA	Freshwater	benthopelagic	NA	NA	NA	Subtropical	NA	NA
https://www.fishbase.se/summary/Percocypris-retrodorsalis.html	Percocypris tchangi (Pellegrin  &  Chevey,  1936)	NA	Harmless	Data deficient 	DD	NA	NA	NA	NA	NA	Freshwater	benthopelagic	NA	NA	NA	Subtropical	NA	NA
https://www.fishbase.se/summary/Tor-tambroides.html	Tor tambroides (Bleeker,  1854)	Thai mahseer	Harmless	Data deficient 	DD	NA	commercial	NA	NA	NA	Freshwater	benthopelagic	NA	NA	NA	Tropical	NA	NA
https://www.fishbase.se/summary/Barbus-compiniei.html	Labeobarbus compiniei (Sauvage,  1879)	NA	Harmless	Least Concern 	LC	NA	NA	NA	NA	NA	Freshwater	benthopelagic	NA	NA	NA	Tropical	NA	NA
https://www.fishbase.se/summary/Cyprinion-semiplotum.html	Cyprinion semiplotum (McClelland,  1839)	Assamese kingfish	Harmless	Vulnerable 	VU	minor commercial	NA	NA	NA	NA	Freshwater	benthopelagic	NA	NA	NA	Tropical	NA	NA
https://www.fishbase.se/summary/Barbus-barbus.html	Barbus barbus (Linnaeus,  1758)	Barbel	Other 	Least Concern 	LC	minor commercial	likely future use	yes	NA	commercial	Freshwater	benthopelagic	potamodromous	10	NA	Temperate	12.0 kg	15 years
https://www.fishbase.se/summary/Capoeta-aculeata.html	Capoeta aculeata (Valenciennes,  1844)	NA	Harmless	Not Evaluated	NA	NA	NA	NA	NA	NA	Freshwater	benthopelagic	NA	NA	NA	Subtropical	695.10 g	NA
https://www.fishbase.se/summary/Oreichthys-cosuatis.html	Oreichthys cosuatis (Hamilton,  1822)	NA	Harmless	Least Concern 	LC	of no interest	NA	NA	NA	NA	Freshwater	benthopelagic	NA	NA	NA	Tropical	NA	NA
https://www.fishbase.se/summary/Puntius-fasciatus.html	Desmopuntius johorensis (Duncker,  1904)	Striped barb	Harmless	Not Evaluated	NA	commercial	NA	NA	NA	commercial	Freshwater	benthopelagic	NA	NA	NA	Tropical	NA	NA
https://www.fishbase.se/summary/Puntius-filamentosus.html	Dawkinsia filamentosa (Valenciennes,  1844)	Blackspot barb	Harmless	Least Concern 	LC	commercial	NA	NA	NA	commercial	Freshwater;brackish	benthopelagic	NA	NA	NA	Tropical	NA	NA
https://www.fishbase.se/summary/Rohtee-ogilbii.html	Rohtee ogilbii Sykes,  1839	Vatani rohtee	Harmless	Least Concern 	LC	minor commercial	NA	NA	NA	NA	Freshwater	benthopelagic	NA	NA	NA	Tropical	NA	NA
https://www.fishbase.se/summary/Hampala-dispar.html	Hampala dispar Smith,  1934	NA	Harmless	Least Concern 	LC	NA	NA	NA	NA	NA	Freshwater	benthopelagic	potamodromous	NA	NA	Tropical	NA	NA
https://www.fishbase.se/summary/Puntius-sophore.html	Puntius sophore (Hamilton,  1822)	Pool barb	Harmless	Least Concern 	LC	NA	NA	NA	NA	public aquariums	Freshwater;brackish	benthopelagic	amphidromous	NA	NA	Tropical	NA	NA
https://www.fishbase.se/summary/Puntius-nigrofasciatus.html	Pethia nigrofasciata (Günther,  1868)	Black ruby barb	Harmless	Lower Risk: conservation dependent 	LR/cd	of no interest	NA	NA	NA	highly commercial	Freshwater	benthopelagic	NA	NA	NA	Tropical	NA	NA
https://www.fishbase.se/summary/Barbonymus-schwanenfeldii.html	Barbonymus schwanenfeldii (Bleeker,  1854)	Tinfoil barb	Harmless	Least Concern 	LC	subsistence fisheries	commercial	NA	occasionally	commercial	Freshwater	benthopelagic	potamodromous	NA	NA	Tropical	NA	NA
https://www.fishbase.se/summary/Cyclocheilichthys-enoplos.html	Cyclocheilichthys enoplos (Bleeker,  1849)	NA	Harmless	Least Concern 	LC	commercial	experimental	NA	NA	NA	Freshwater	benthopelagic	potamodromous	NA	NA	Tropical	NA	NA
https://www.fishbase.se/summary/Cosmochilus-harmandi.html	Cosmochilus harmandi Sauvage,  1878	NA	Harmless	Least Concern 	LC	commercial	NA	NA	NA	NA	Freshwater	benthopelagic	potamodromous	NA	NA	Tropical	NA	NA
https://www.fishbase.se/summary/Amblyrhynchichthys-truncatus.html	Amblyrhynchichthys truncatus (Bleeker,  1850)	NA	Harmless	Least Concern 	LC	NA	NA	NA	NA	NA	Freshwater	benthopelagic	potamodromous	NA	NA	Tropical	NA	NA
https://www.fishbase.se/summary/Discherodontus-ashmeadi.html	Discherodontus ashmeadi (Fowler,  1937)	NA	Harmless	Least Concern 	LC	of no interest	NA	NA	NA	NA	Freshwater	benthopelagic	NA	NA	NA	Tropical	NA	NA
https://www.fishbase.se/summary/Sawbwa-resplendens.html	Sawbwa resplendens Annandale,  1918	Sawbwa barb	Harmless	Endangered 	EN	of no interest	NA	NA	usually	commercial	Freshwater	benthopelagic	NA	NA	NA	Tropical	NA	NA
https://www.fishbase.se/summary/Poropuntius-normani.html	Poropuntius normani Smith,  1931	NA	Harmless	Least Concern 	LC	NA	NA	NA	NA	NA	Freshwater	benthopelagic	NA	NA	NA	Tropical	NA	NA
https://www.fishbase.se/summary/Barbonymus-gonionotus.html	Barbonymus gonionotus (Bleeker,  1849)	Silver barb	Harmless	Least Concern 	LC	commercial	commercial	NA	NA	commercial	Freshwater	benthopelagic	potamodromous	15	NA	Tropical	NA	NA
https://www.fishbase.se/summary/Mystacoleucus-marginatus.html	Mystacoleucus marginatus (Valenciennes,  1842)	NA	Harmless	Least Concern 	LC	subsistence fisheries	NA	NA	NA	NA	Freshwater	benthopelagic	NA	NA	NA	Tropical	NA	NA
https://www.fishbase.se/summary/Esomus-danricus.html	Esomus danrica (Hamilton,  1822)	Flying barb	Harmless	Least Concern 	LC	minor commercial	NA	NA	NA	commercial	Freshwater;brackish	benthopelagic	potamodromous	NA	NA	Tropical	NA	NA
https://www.fishbase.se/summary/Amblypharyngodon-mola.html	Amblypharyngodon mola (Hamilton,  1822)	Mola carplet	Harmless	Least Concern 	LC	of no interest	NA	NA	NA	NA	Freshwater	benthopelagic	NA	NA	NA	Tropical	NA	NA
https://www.fishbase.se/summary/Horadandia-atukorali.html	Horadandia atukorali Deraniyagala,  1943	NA	Harmless	Least Concern 	LC	of no interest	NA	NA	NA	NA	Freshwater;brackish	pelagic	NA	NA	NA	Tropical	NA	NA
https://www.fishbase.se/summary/Rasbora-pauciperforata.html	Trigonopoma pauciperforatum (Weber  &  de Beaufort,  1916)	Redstripe rasbora	Harmless	Least Concern 	LC	NA	NA	NA	NA	commercial	Freshwater	benthopelagic	NA	NA	NA	Tropical	NA	NA
https://www.fishbase.se/summary/Rasbora-borapetensis.html	Rasbora borapetensis Smith,  1934	Blackline rasbora	Harmless	Least Concern 	LC	NA	NA	NA	NA	commercial	Freshwater	benthopelagic	NA	NA	NA	Tropical	NA	NA
https://www.fishbase.se/summary/Rasbora-rubrodorsalis.html	Rasbora rubrodorsalis Donoso-Büchner  &  Schmidt,  1997	NA	Harmless	Least Concern 	LC	NA	NA	NA	NA	NA	Freshwater	benthopelagic	NA	NA	NA	Tropical	NA	NA
https://www.fishbase.se/summary/Opsarius-koratensis.html	Opsarius koratensis (Smith,  1931)	NA	Harmless	Least Concern 	LC	NA	NA	NA	NA	NA	Freshwater	benthopelagic	NA	NA	NA	Tropical	NA	NA
https://www.fishbase.se/summary/Opsarius-koratensis.html	Opsarius koratensis (Smith,  1931)	NA	Harmless	Least Concern 	LC	NA	NA	NA	NA	NA	Freshwater	benthopelagic	NA	NA	NA	Tropical	NA	NA
https://www.fishbase.se/summary/Securicula-gora.html	Securicula gora (Hamilton,  1822)	NA	Harmless	Least Concern 	LC	of no interest	NA	NA	NA	NA	Freshwater	pelagic	NA	NA	NA	Tropical	NA	NA
https://www.fishbase.se/summary/Salmostoma-phulo.html	Salmostoma phulo (Hamilton,  1822)	Finescale razorbelly minnow	Harmless	Least Concern 	LC	of no interest	NA	NA	NA	NA	Freshwater	benthopelagic	NA	NA	NA	Tropical	NA	NA
https://www.fishbase.se/summary/Barilius-tileo.html	Opsarius tileo (Hamilton,  1822)	NA	Harmless	Least Concern 	LC	commercial	NA	NA	NA	NA	Freshwater	benthopelagic	NA	NA	NA	Tropical	NA	NA
https://www.fishbase.se/summary/Barilius-pulchellus.html	Opsarius pulchellus (Smith,  1931)	NA	Harmless	Least Concern 	LC	NA	NA	NA	NA	NA	Freshwater	benthopelagic	NA	NA	NA	Tropical	NA	NA
https://www.fishbase.se/summary/Raiamas-senegalensis.html	Raiamas senegalensis (Steindachner,  1870)	Senegal minnow	Harmless	Least Concern 	LC	of no interest	NA	NA	NA	NA	Freshwater	benthopelagic	potamodromous	NA	NA	Tropical	60.00 g	NA
https://www.fishbase.se/summary/Chelaethiops-bibie.html	Chelaethiops bibie (Joannis,  1835)	Lake Turkana sardine	Harmless	Least Concern 	LC	NA	NA	NA	NA	NA	Freshwater	demersal	potamodromous	NA	NA	Tropical	NA	NA
https://www.fishbase.se/summary/Opsaridium-ubangiense.html	Opsaridium ubangiense (Pellegrin,  1901)	NA	Harmless	Least Concern 	LC	NA	NA	NA	NA	NA	Freshwater	benthopelagic	NA	NA	NA	Tropical	NA	NA
https://www.fishbase.se/summary/Leptocypris-niloticus.html	Leptocypris niloticus (Joannis,  1835)	NA	Harmless	Least Concern 	LC	of no interest	NA	NA	NA	NA	Freshwater	demersal	potamodromous	NA	NA	Tropical	10.00 g	NA
https://www.fishbase.se/summary/Danionella-mirifica.html	Danionella mirifica Britz,  2003	NA	Harmless	Data deficient 	DD	NA	NA	NA	NA	NA	Freshwater	benthopelagic	NA	NA	NA	Tropical	NA	NA
https://www.fishbase.se/summary/Danionella-priapus.html	Danionella priapus Britz,  2009	NA	Harmless	Data deficient 	DD	NA	NA	NA	NA	NA	Freshwater	benthopelagic	NA	NA	NA	Tropical	NA	NA
https://www.fishbase.se/summary/Danio-feegradei.html	Danio feegradei Hora,  1937	NA	Harmless	Not Evaluated	NA	NA	NA	NA	NA	NA	Freshwater	benthopelagic	NA	NA	NA	Tropical	NA	NA
https://www.fishbase.se/summary/Danio-margaritatus.html	Danio margaritatus (Roberts,  2007)	Galaxy rasbora	Harmless	Data deficient 	DD	NA	NA	NA	NA	commercial	Freshwater	pelagic	NA	0	1	Tropical	NA	NA
https://www.fishbase.se/summary/Danio-tinwini.html	Danio tinwini Kullander  &  Fang,  2009	NA	Harmless	Not Evaluated	NA	NA	NA	NA	NA	NA	Freshwater	benthopelagic	NA	NA	NA	Tropical	NA	NA
https://www.fishbase.se/summary/Danio-rerio.html	Danio rerio (Hamilton,  1822)	Zebra danio	Harmless	Least Concern 	LC	of no interest	NA	NA	NA	highly commercial	Freshwater	benthopelagic	NA	NA	NA	Tropical	NA	NA
https://www.fishbase.se/summary/Microrasbora-nana.html	Microdevario nana (Kottelat  &  Witte,  1999)	NA	Harmless	Least Concern 	LC	NA	NA	NA	NA	NA	Freshwater;brackish	benthopelagic	NA	NA	NA	Tropical	NA	NA
https://www.fishbase.se/summary/Microdevario-kubotai.html	Microdevario kubotai (Kottelat  &  Witte,  1999)	NA	Harmless	Least Concern 	LC	NA	NA	NA	NA	NA	Freshwater	benthopelagic	NA	NA	NA	Tropical	NA	NA
https://www.fishbase.se/summary/Microrasbora-rubescens.html	Microrasbora rubescens Annandale,  1918	NA	Harmless	Endangered 	EN	of no interest	NA	NA	usually	NA	Freshwater	benthopelagic	NA	NA	NA	Tropical	NA	NA
https://www.fishbase.se/summary/Devario-aequipinnatus.html	Devario aequipinnatus (McClelland,  1839)	Giant danio	Harmless	Data deficient 	DD	NA	NA	NA	NA	commercial	Freshwater	pelagic	NA	NA	NA	Tropical	NA	NA
https://www.fishbase.se/summary/Inlecypris-auropurpurea.html	Devario auropurpureus (Annandale,  1918)	NA	Harmless	Endangered 	EN	of no interest	NA	NA	NA	commercial	Freshwater	pelagic	NA	NA	NA	Tropical	NA	NA
https://www.fishbase.se/summary/Chela-dadiburjori.html	Laubuka dadiburjori Menon,  1952	Dadio	Harmless	Least Concern 	LC	of no interest	NA	NA	NA	commercial	Freshwater	pelagic	NA	NA	NA	Tropical	NA	NA
https://www.fishbase.se/summary/Chela-cachius.html	Chela cachius (Hamilton,  1822)	NA	Harmless	Least Concern 	LC	of no interest	NA	NA	occasionally	commercial	Freshwater;brackish	benthopelagic	NA	NA	NA	Tropical	NA	NA
https://www.fishbase.se/summary/Laubuca-laubuca.html	Laubuka laubuca (Hamilton,  1822)	Indian glass barb	Harmless	Least Concern 	LC	NA	NA	NA	occasionally	commercial	Freshwater;brackish	pelagic	NA	0	2	Tropical	10.40 g	NA
https://www.fishbase.se/summary/Chela-caeruleostigmata.html	Laubuka caeruleostigmata Smith,  1931	Leaping barb	Harmless	Endangered 	EN	NA	NA	NA	NA	commercial	Freshwater	pelagic	NA	NA	NA	Tropical	NA	NA
https://www.fishbase.se/summary/Sundadanio-axelrodi.html	Sundadanio axelrodi (Brittan,  1976)	NA	Harmless	Vulnerable 	VU	NA	NA	NA	NA	NA	Freshwater	benthopelagic	NA	NA	NA	Tropical	NA	NA
https://www.fishbase.se/summary/Zacco-sieboldii.html	Nipponocypris sieboldii (Temminck  &  Schlegel,  1846)	NA	Harmless	Not Evaluated	NA	NA	NA	NA	NA	NA	Freshwater	benthopelagic	NA	NA	NA	Subtropical	NA	NA
https://www.fishbase.se/summary/Zacco-temmincki.html	Nipponocypris temminckii (Temminck  &  Schlegel,  1846)	Dark chub	Harmless	Not Evaluated	NA	NA	NA	NA	NA	NA	Freshwater	benthopelagic	NA	NA	NA	Temperate	NA	NA
https://www.fishbase.se/summary/Opsariichthys-bidens.html	Opsariichthys bidens Günther,  1873	NA	Harmless	Least Concern 	LC	NA	NA	NA	NA	NA	Freshwater	benthopelagic	NA	NA	NA	Temperate	58.40 g	NA
https://www.fishbase.se/summary/Zacco-platypus.html	Zacco platypus (Temminck  &  Schlegel,  1846)	Freshwater minnow	Harmless	Not Evaluated	NA	minor commercial	NA	NA	NA	NA	Freshwater	benthopelagic	NA	NA	NA	Subtropical	NA	NA
https://www.fishbase.se/summary/Hemigrammocypris-rasborella.html	Hemigrammocypris rasborella Fowler,  1910	NA	Harmless	Not Evaluated	NA	NA	NA	NA	NA	NA	Freshwater;brackish	benthopelagic	NA	NA	NA	Temperate	NA	NA
https://www.fishbase.se/summary/Metzia-lineata.html	Metzia lineata (Pellegrin,  1907)	NA	Harmless	Least Concern 	LC	NA	NA	NA	NA	NA	Freshwater	benthopelagic	NA	NA	NA	Subtropical	NA	NA
https://www.fishbase.se/summary/Parachela-siamensis.html	Parachela siamensis (Günther,  1868)	NA	Harmless	Least Concern 	LC	commercial	NA	NA	NA	NA	Freshwater	pelagic	NA	NA	NA	Tropical	NA	NA
https://www.fishbase.se/summary/Albulichthys-albuloides.html	Albulichthys albuloides (Bleeker,  1855)	NA	Harmless	Least Concern 	LC	minor commercial	NA	NA	NA	NA	Freshwater;brackish	benthopelagic	NA	NA	NA	Tropical	NA	NA
https://www.fishbase.se/summary/Nicholsicypris-normalis.html	Aphyocypris normalis Nichols  &  Pope,  1927	NA	Harmless	Not Evaluated	NA	NA	NA	NA	NA	NA	Freshwater;brackish	benthopelagic	NA	NA	NA	Subtropical	NA	NA
https://www.fishbase.se/summary/Paralaubuca-sp.html	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
https://www.fishbase.se/summary/Hypophthalmichthys-molitrix.html	Hypophthalmichthys molitrix (Valenciennes,  1844)	Silver carp	Potential pest	Near Threatened 	NT	commercial	commercial	NA	NA	NA	Freshwater;brackish	benthopelagic	potamodromous	0	20	Subtropical	50.0 kg	NA
https://www.fishbase.se/summary/Parabramis-pekinensis.html	Parabramis pekinensis (Basilewsky,  1855)	White amur bream	Harmless	Not Evaluated	NA	highly commercial	commercial	NA	NA	NA	Freshwater;brackish	benthopelagic	amphidromous	NA	NA	Temperate	4.1 kg	17 years
https://www.fishbase.se/summary/Chanodichthys-erythropterus.html	Chanodichthys erythropterus (Basilewsky,  1855)	Predatory carp	Harmless	Least Concern 	LC	commercial	commercial	NA	NA	NA	Freshwater;brackish	benthopelagic	NA	3	20	Subtropical	9.0 kg	NA
https://www.fishbase.se/summary/Squaliobarbus-curriculus.html	Squaliobarbus curriculus (Richardson,  1846)	Barbel chub	Harmless	Data deficient 	DD	NA	NA	NA	NA	NA	Freshwater;brackish	benthopelagic	NA	NA	NA	Subtropical	1.6 kg	NA
https://www.fishbase.se/summary/Ctenopharyngodon-idella.html	Ctenopharyngodon idella (Valenciennes,  1844)	Grass carp	Potential pest	Not Evaluated	NA	minor commercial	commercial	yes	NA	NA	Freshwater;brackish	demersal	potamodromous	0	30	Subtropical	45.0 kg	21 years
https://www.fishbase.se/summary/Elopichthys-bambusa.html	Elopichthys bambusa (Richardson,  1845)	Yellowcheek	Harmless	Data deficient 	DD	NA	NA	NA	NA	NA	Freshwater	benthopelagic	potamodromous	NA	NA	Temperate	40.0 kg	NA
https://www.fishbase.se/summary/Acheilognathus-tonkinensis.html	Acheilognathus tonkinensis (Vaillant,  1892)	NA	Harmless	Data deficient 	DD	NA	NA	NA	NA	NA	Freshwater	benthopelagic	NA	NA	NA	Tropical	NA	NA
https://www.fishbase.se/summary/Squalidus-chankaensis.html	Squalidus chankaensis Dybowski,  1872	Khanka gudgeon	Harmless	Not Evaluated	NA	NA	NA	NA	NA	NA	Freshwater	benthopelagic	NA	NA	10	Temperate	NA	NA
https://www.fishbase.se/summary/Abbottina-rivularis.html	Abbottina rivularis (Basilewsky,  1855)	Chinese false gudgeon	Harmless	Not Evaluated	NA	NA	NA	NA	NA	NA	Freshwater;brackish	benthopelagic	NA	NA	NA	Subtropical	NA	NA
https://www.fishbase.se/summary/Romanogobio-albipinnatus.html	Romanogobio albipinnatus (Lukasch,  1933)	White-finned gudgeon	Harmless	Least Concern 	LC	NA	NA	NA	NA	NA	Freshwater	benthopelagic	NA	NA	NA	Temperate	NA	5 years
https://www.fishbase.se/summary/Gobio-gobio.html	Gobio gobio (Linnaeus,  1758)	Gudgeon	Harmless	Least Concern 	LC	commercial	NA	NA	usually	commercial	Freshwater;brackish	benthopelagic	potamodromous	NA	NA	Temperate	220.00 g	8 years
https://www.fishbase.se/summary/Rhinogobio-typus.html	Rhinogobio typus Bleeker,  1871	NA	Harmless	Not Evaluated	NA	NA	NA	NA	NA	NA	Freshwater;brackish	benthopelagic	NA	NA	NA	Subtropical	800.60 g	NA
https://www.fishbase.se/summary/Gnathopogon-strigatus.html	Gnathopogon strigatus (Regan,  1908)	Manchurian gudgeon	Harmless	Not Evaluated	NA	NA	NA	NA	NA	NA	Freshwater	benthopelagic	NA	NA	NA	Temperate	NA	NA
https://www.fishbase.se/summary/Coreoleuciscus-splendidus.html	Coreoleuciscus splendidus Mori,  1935	NA	Harmless	Not Evaluated	NA	NA	NA	NA	NA	NA	Freshwater	demersal	NA	NA	NA	Temperate	NA	NA
https://www.fishbase.se/summary/Pseudorasbora-parva.html	Pseudorasbora parva (Temminck  &  Schlegel,  1846)	Stone moroko	Potential pest	Least Concern 	LC	of no interest	NA	NA	NA	commercial	Freshwater;brackish	benthopelagic	NA	NA	NA	Temperate	NA	5 years
https://www.fishbase.se/summary/Pungtungia-herzi.html	Pungtungia herzi Herzenstein,  1892	NA	Harmless	Not Evaluated	NA	NA	NA	NA	NA	NA	Freshwater	benthopelagic	NA	NA	NA	Temperate	NA	NA
https://www.fishbase.se/summary/Tanichthys-micagemmae.html	Tanichthys micagemmae Freyhof  &  Herder,  2001	NA	Harmless	Data deficient 	DD	NA	NA	NA	NA	NA	Freshwater	benthopelagic	NA	NA	NA	Tropical	NA	NA
