items	name	Clade	Family	Order
Semotilus_atromaculatus_I2572-CKR0104	Semotilus_atromaculatus_I2572-CKR0104	Clade11d	Leuciscidae	Cypriniformes
Seriola_dumerili_E00623	Seriola_dumerili_E00623	Clade40	Carangidae	Carangiformes
Seriola_rivoliana_E00467	Seriola_rivoliana_E00467	Clade40	Carangidae	Carangiformes
Seriphus_politus_E00123	Seriphus_politus_E00123	Clade42	Sciaenidae	Incertae sedis in Eupercaria
Serranus_baldwini_E00322	Serranus_baldwini_E00322	Clade42	Serranidae	Perciformes
Serranus_notospilus_E00337	Serranus_notospilus_E00337	Clade42	Serranidae	Perciformes
Serranus_phoebe_E00336	Serranus_phoebe_E00336	Clade42	Serranidae	Perciformes
Serranus_tigrinus_G01486	Serranus_tigrinus_G01486	Clade42	Serranidae	Perciformes
Serrasalmus_gouldingi_P1_D04_RG91	Serrasalmus_gouldingi_P1_D04_RG91	Clade12b	Serrasalmidae	Characiformes
Serrasalmus_manueli_P1_E06_RG35	Serrasalmus_manueli_P1_E06_RG35	Clade12b	Serrasalmidae	Characiformes
Serrasalmus_rhombeus_P1_A02_RG27	Serrasalmus_rhombeus_P1_A02_RG27	Clade12b	Serrasalmidae	Characiformes
Serrivomer_beanii_G01487	Serrivomer_beanii_G01487	Clade06d	Serrivomeridae	Anguilliformes
Setarches_guentheri_E01035	Setarches_guentheri_E01035	Clade42	Setarchidae	Perciformes
Siganus_argenteus_E00940	Siganus_argenteus_E00940	Clade42	Siganidae	Incertae sedis in Eupercaria
Siganus_punctatus_E00958	Siganus_punctatus_E00958	Clade42	Siganidae	Incertae sedis in Eupercaria
Siganus_spinus_N29369	Siganus_spinus_N29369	Clade42	Siganidae	Incertae sedis in Eupercaria
Siganus_stellatus_G01488	Siganus_stellatus_G01488	Clade42	Siganidae	Incertae sedis in Eupercaria
Siganus_vulpinus_E00090	Siganus_vulpinus_E00090	Clade42	Siganidae	Incertae sedis in Eupercaria
Sillago_chondropus_N29390	Sillago_chondropus_N29390	Clade42	Sillaginidae	Incertae sedis in Eupercaria
Sillago_sihama_E00824	Sillago_sihama_E00824	Clade42	Sillaginidae	Incertae sedis in Eupercaria
Sinibotia_robusta_I2631-25	Sinibotia_robusta_I2631-25	Clade11c	Botiidae	Cypriniformes
Siniperca_chuatsi_E01136	Siniperca_chuatsi_E01136	Clade42	Sinipercidae	Centrarchiformes
Siniperca_scherzeri_G01489	Siniperca_scherzeri_G01489	Clade42	Sinipercidae	Centrarchiformes
Siokunichthys_nigrolineatus	Siokunichthys_nigrolineatus	Clade37	Syngnathidae	Syngnathiformes
Solea_solea_E00054	Solea_solea_E00054	Clade40	Soleidae	Pleuronectiformes
Soleichthys_heterorhinos_E00943	Soleichthys_heterorhinos_E00943	Clade40	Soleidae	Pleuronectiformes
Solenostomus_cyanopterus	Solenostomus_cyanopterus	Clade37	Solenostomidae	Syngnathiformes
Solenostomus_paradoxus	Solenostomus_paradoxus	Clade37	Solenostomidae	Syngnathiformes
Sorubim_elongatus_P1_E12_RG76	Sorubim_elongatus_P1_E12_RG76	Clade14c	Pimelodidae	Siluriformes
Sparidentex_hasta_M01657	Sparidentex_hasta_M01657	Clade42	Sparidae	Spariformes
Sparisoma_aurofrenatum_E00008	Sparisoma_aurofrenatum_E00008	Clade42	Labridae	Labriformes
Sparisoma_chrysopterum_E00070	Sparisoma_chrysopterum_E00070	Clade42	Labridae	Labriformes
Sparisoma_viride_E00004	Sparisoma_viride_E00004	Clade42	Labridae	Labriformes
Sparus_aurata_M01658	Sparus_aurata_M01658	Clade42	Sparidae	Spariformes
Speoplatyrhinus_poulsoni_G01490	Speoplatyrhinus_poulsoni_G01490	Clade26	Amblyopsidae	Percopsiformes
Sperata_aor_P1_F08_RG53	Sperata_aor_P1_F08_RG53	Clade14c	Bagridae	Siluriformes
Sphaeramia_orbicularis_N03178	Sphaeramia_orbicularis_N03178	Clade38a	Apogonidae	Kurtiformes
Sphenanthias_tosaensis_N06282	Sphenanthias_tosaensis_N06282	Clade42	Cepolidae	Priacanthiformes
Sphoeroides_maculatus_E00339	Sphoeroides_maculatus_E00339	Clade42	Tetraodontidae	Tetraodontiformes
Sphoeroides_nephelus_N01739	Sphoeroides_nephelus_N01739	Clade42	Tetraodontidae	Tetraodontiformes
Sphyraena_argentea_E00230	Sphyraena_argentea_E00230	Clade40	Sphyraenidae	Incertae sedis in Carangaria
Sphyraena_barracuda_E00836	Sphyraena_barracuda_E00836	Clade40	Sphyraenidae	Incertae sedis in Carangaria
Sphyraena_japonica_N30022	Sphyraena_japonica_N30022	Clade40	Sphyraenidae	Incertae sedis in Carangaria
Sphyraena_jello_N30023	Sphyraena_jello_N30023	Clade40	Sphyraenidae	Incertae sedis in Carangaria
Sphyraena_putnamae_E00955	Sphyraena_putnamae_E00955	Clade40	Sphyraenidae	Incertae sedis in Carangaria
Sphyraena_sphyraena_E01143	Sphyraena_sphyraena_E01143	Clade40	Sphyraenidae	Incertae sedis in Carangaria
Spicara_alta_M01561	Spicara_alta_M01561	Clade42	Sparidae	Spariformes
Spicara_maena_M01562	Spicara_maena_M01562	Clade42	Sparidae	Spariformes
Spicara_nigricauda_M01564	Spicara_nigricauda_M01564	Clade42	Sparidae	Spariformes
Spicara_smaris_M01565	Spicara_smaris_M01565	Clade42	Sparidae	Spariformes
Spinachia_spinachia_G01491	Spinachia_spinachia_G01491	Clade42	Gasterosteidae	Perciformes
Spinibarbus_caldwelli_I2717-51	Spinibarbus_caldwelli_I2717-51	Clade11d	Cyprinidae	Cypriniformes
Spondyliosoma_cantharus_M01659	Spondyliosoma_cantharus_M01659	Clade42	Sparidae	Spariformes
Squalidus_chankaensissubsp_I2676-147	Squalidus_chankaensissubsp_I2676-147	Clade11d	Gobionidae	Cypriniformes
Squaliobarbus_curriculus_I2641-76	Squaliobarbus_curriculus_I2641-76	Clade11d	Xenocyprididae	Cypriniformes
Stanulus_sp_E00332	Stanulus_sp_E00332	Clade41	Blenniidae	Blenniiformes
Starksia_atlantica_E00304	Starksia_atlantica_E00304	Clade41	Labrisomidae	Blenniiformes
Starksia_fasciata_E00303	Starksia_fasciata_E00303	Clade41	Labrisomidae	Blenniiformes
Starksia_ocellata_E00318	Starksia_ocellata_E00318	Clade41	Labrisomidae	Blenniiformes
Stathmonotus_stahli_E00317	Stathmonotus_stahli_E00317	Clade41	Labrisomidae	Blenniiformes
Steatocranus_gibbiceps_G01494	Steatocranus_gibbiceps_G01494	Clade41	Cichlidae	Cichliformes
Stegastes_albifasciatus_E00713	Stegastes_albifasciatus_E00713	Clade41	Pomacentridae	Incertae sedis in Ovalentaria
Stegastes_diencaeus_E00219	Stegastes_diencaeus_E00219	Clade41	Pomacentridae	Incertae sedis in Ovalentaria
Stegastes_fuscus_E00203	Stegastes_fuscus_E00203	Clade41	Pomacentridae	Incertae sedis in Ovalentaria
Stegastes_partitus_E00204	Stegastes_partitus_E00204	Clade41	Pomacentridae	Incertae sedis in Ovalentaria
Steindachneria_argentea_E01013	Steindachneria_argentea_E01013	Clade29	Steindachneriidae	Gadiformes
Stellerina_xyosterna_N02010	Stellerina_xyosterna_N02010	Clade42	Agonidae	Perciformes
Stellifer_lanceolatus_E00608	Stellifer_lanceolatus_E00608	Clade42	Sciaenidae	Incertae sedis in Eupercaria
Stemonosudis_intermedia_macrura_E00973	Stemonosudis_intermedia_macrura_E00973	Clade23	Paralepididae	Aulopiformes
Stenobrachius_leucopsarus_E00067	Stenobrachius_leucopsarus_E00067	Clade24	Myctophidae	Myctophiformes
Stenotomus_chrysops_E00246	Stenotomus_chrysops_E00246	Clade42	Sparidae	Spariformes
Stephanolepis_hispidus_E00646	Stephanolepis_hispidus_E00646	Clade42	Monacanthidae	Tetraodontiformes
Stereolepis_gigas_E00227	Stereolepis_gigas_E00227	Clade42	Polyprionidae	Pempheriformes
Sternarchorhynchus_stewarti_P02_F01_RG28	Sternarchorhynchus_stewarti_P02_F01_RG28	Clade13	Apteronotidae	Gymnotiformes
Sternoptyx_sp_M37185	Sternoptyx_sp_M37185	Clade21	Sternoptychidae	Stomiatiformes
Sternopygus_macrurus_P1_B11_RG05	Sternopygus_macrurus_P1_B11_RG05	Clade13	Sternopygidae	Gymnotiformes
Stethojulis_balteata_E00089	Stethojulis_balteata_E00089	Clade42	Labridae	Labriformes
Stethojulis_strigiventer_E00908	Stethojulis_strigiventer_E00908	Clade42	Labridae	Labriformes
Stigmatopora_nigra	Stigmatopora_nigra	Clade37	Syngnathidae	Syngnathiformes
Stokellia_anisodon_G01496	Stokellia_anisodon_G01496	Clade20	Retropinnidae	Osmeriformes
Stomias_boa_E00037	Stomias_boa_E00037	Clade21	Stomiidae	Stomiatiformes
Stonogobiops_nematodes_N16820	Stonogobiops_nematodes_N16820	Clade38c	Gobiidae	Gobiiformes
Strongylura_notata_E00110	Strongylura_notata_E00110	Clade41	Belonidae	Beloniformes
Stylephorus_chordatus_E00997	Stylephorus_chordatus_E00997	Clade28	Stylephoridae	Stylephoriformes
Sudis_atrox_E00093	Sudis_atrox_E00093	Clade23	Sudidae	Aulopiformes
Sufflamen_chrysopterum_E00551	Sufflamen_chrysopterum_E00551	Clade42	Balistidae	Tetraodontiformes
Sufflamen_fraenatum_E00935	Sufflamen_fraenatum_E00935	Clade42	Balistidae	Tetraodontiformes
Sunagocia_arenicola_E00708	Sunagocia_arenicola_E00708	Clade42	Platycephalidae	Perciformes
Sundadanio_axelrodi_I2621-118	Sundadanio_axelrodi_I2621-118	Clade11d	Sundadanionidae	Cypriniformes
Syacium_micrurum_E00633	Syacium_micrurum_E00633	Clade40	Cyclopsettidae	Pleuronectiformes
Symbolophorus_californiensis_E00061	Symbolophorus_californiensis_E00061	Clade24	Myctophidae	Myctophiformes
Symbolophorus_evermanni_M22177	Symbolophorus_evermanni_M22177	Clade24	Myctophidae	Myctophiformes
Symphurus_atricaudus_E00023	Symphurus_atricaudus_E00023	Clade40	Cynoglossidae	Pleuronectiformes
Symphurus_civitatium_E00604	Symphurus_civitatium_E00604	Clade40	Cynoglossidae	Pleuronectiformes
Symphurus_plagiusa_E01164	Symphurus_plagiusa_E01164	Clade40	Cynoglossidae	Pleuronectiformes
Symphysanodon_typus_M01725	Symphysanodon_typus_M01725	Clade42	Symphysanodontidae	Pempheriformes
Symphysodon_discus_E00390	Symphysodon_discus_E00390	Clade41	Cichlidae	Cichliformes
Synagrops_bellus_E01125	Synagrops_bellus_E01125	Clade42	Acropomatidae	Pempheriformes
Synagrops_spinosus_E01123	Synagrops_spinosus_E01123	Clade42	Acropomatidae	Pempheriformes
Synanceia_verrucosa_E00867	Synanceia_verrucosa_E00867	Clade42	Synanceiidae	Perciformes
Synaptolaemus_cingulatus_P1_G02_RG12	Synaptolaemus_cingulatus_P1_G02_RG12	Clade12b	Anostomidae	Characiformes
Synchiropus_atrilabiatus	Synchiropus_atrilabiatus	Clade37	Callionymidae	Syngnathiformes
Synchiropus_goodenbeani	Synchiropus_goodenbeani	Clade37	Callionymidae	Syngnathiformes
Synchiropus_masudai	Synchiropus_masudai	Clade37	Callionymidae	Syngnathiformes
Synchiropus_moyeri	Synchiropus_moyeri	Clade37	Callionymidae	Syngnathiformes
Synchiropus_ocellatus	Synchiropus_ocellatus	Clade37	Callionymidae	Syngnathiformes
Synchiropus_picturatus	Synchiropus_picturatus	Clade37	Callionymidae	Syngnathiformes
Synchiropus_splendidus	Synchiropus_splendidus	Clade37	Callionymidae	Syngnathiformes
Synchiropus_stellatus	Synchiropus_stellatus	Clade37	Callionymidae	Syngnathiformes
Syngnathoides_biaculeatus	Syngnathoides_biaculeatus	Clade37	Syngnathidae	Syngnathiformes
Syngnathus_abaster	Syngnathus_abaster	Clade37	Syngnathidae	Syngnathiformes
Syngnathus_acus	Syngnathus_acus	Clade37	Syngnathidae	Syngnathiformes
Syngnathus_auliscus	Syngnathus_auliscus	Clade37	Syngnathidae	Syngnathiformes
Syngnathus_californiensis	Syngnathus_californiensis	Clade37	Syngnathidae	Syngnathiformes
Syngnathus_exilis	Syngnathus_exilis	Clade37	Syngnathidae	Syngnathiformes
Syngnathus_floridae	Syngnathus_floridae	Clade37	Syngnathidae	Syngnathiformes
Syngnathus_fuscus	Syngnathus_fuscus	Clade37	Syngnathidae	Syngnathiformes
Syngnathus_leptorhynchus	Syngnathus_leptorhynchus	Clade37	Syngnathidae	Syngnathiformes
Syngnathus_louisianae	Syngnathus_louisianae	Clade37	Syngnathidae	Syngnathiformes
Syngnathus_pelagicus	Syngnathus_pelagicus	Clade37	Syngnathidae	Syngnathiformes
Syngnathus_rostellatus	Syngnathus_rostellatus	Clade37	Syngnathidae	Syngnathiformes
Syngnathus_scovelli	Syngnathus_scovelli	Clade37	Syngnathidae	Syngnathiformes
Syngnathus_springeri	Syngnathus_springeri	Clade37	Syngnathidae	Syngnathiformes
Syngnathus_taenionotus	Syngnathus_taenionotus	Clade37	Syngnathidae	Syngnathiformes
Syngnathus_typhle	Syngnathus_typhle	Clade37	Syngnathidae	Syngnathiformes
Synodontis_batesii_P02_E08_RG04	Synodontis_batesii_P02_E08_RG04	Clade14c	Mochokidae	Siluriformes
Synodus_foetens_E00757	Synodus_foetens_E00757	Clade23	Synodontidae	Aulopiformes
Synodus_variegatus_M31058	Synodus_variegatus_M31058	Clade23	Synodontidae	Aulopiformes
Tactostoma_macropus_E00439	Tactostoma_macropus_E00439	Clade21	Stomiidae	Stomiatiformes
Taenianotus_triacanthus_E00866	Taenianotus_triacanthus_E00866	Clade42	Scorpaenidae	Perciformes
Takifugu_rubripes_E00460	Takifugu_rubripes_E00460	Clade42	Tetraodontidae	Tetraodontiformes
Talismania_bifurcata_E00359	Talismania_bifurcata_E00359	Clade09	Alepocephalidae	Alepocephaliformes
Tanichthys_micagemmae_I2715-101	Tanichthys_micagemmae_I2715-101	Clade11d	Tanichthyidae	Cypriniformes
Taractes_asper_N05227	Taractes_asper_N05227	Clade36	Bramidae	Scombriformes
Taractichthys_longipinnis_E00684	Taractichthys_longipinnis_E00684	Clade36	Bramidae	Scombriformes
Tarletonbeania_crenularis_E00059	Tarletonbeania_crenularis_E00059	Clade24	Myctophidae	Myctophiformes
Tatia_sp_P02_D05_RG71	Tatia_sp_P02_D05_RG71	Clade14c	Auchenipteridae	Siluriformes
Tautoga_onitis_G01499	Tautoga_onitis_G01499	Clade42	Labridae	Labriformes
Tautogolabrus_adspersus_G01500	Tautogolabrus_adspersus_G01500	Clade42	Labridae	Labriformes
Terapon_jarbua_E00826	Terapon_jarbua_E00826	Clade42	Terapontidae	Centrarchiformes
Tetractenos_hamiltoni_E00383	Tetractenos_hamiltoni_E00383	Clade42	Tetraodontidae	Tetraodontiformes
Tetragonopterus_chalceus_P1_G06_RG14	Tetragonopterus_chalceus_P1_G06_RG14	Clade12b	Characidae	Characiformes
Tetraodon_fluviatilis_E00374	Tetraodon_fluviatilis_E00374	Clade42	Tetraodontidae	Tetraodontiformes
Tetraodon_miurus_N01740	Tetraodon_miurus_N01740	Clade42	Tetraodontidae	Tetraodontiformes
Tetraodon_nigroviridis_G01513	Tetraodon_nigroviridis_G01513	Clade42	Tetraodontidae	Tetraodontiformes
Tetrapturus_angustirostris_N01741	Tetrapturus_angustirostris_N01741	Clade40	Istiophoridae	Istiophoriformes
Thalassoma_amblycephalum_E00891	Thalassoma_amblycephalum_E00891	Clade42	Labridae	Labriformes
Thalassoma_lunare_E00902	Thalassoma_lunare_E00902	Clade42	Labridae	Labriformes
Thalassoma_quinquevittatum_E00092	Thalassoma_quinquevittatum_E00092	Clade42	Labridae	Labriformes
Thaleichthys_pacificus_E00095	Thaleichthys_pacificus_E00095	Clade20	Osmeridae	Osmeriformes
Thoburnia_atripinnis_I2702-182	Thoburnia_atripinnis_I2702-182	Clade11b	Catostomidae	Cypriniformes
Thoburnia_rhothoeca_I2703-183	Thoburnia_rhothoeca_I2703-183	Clade11b	Catostomidae	Cypriniformes
Thoracocharax_stellatus_P1_B04_RG20	Thoracocharax_stellatus_P1_B04_RG20	Clade12b	Gasteropelecidae	Characiformes
Thunnus_albacares_E00831	Thunnus_albacares_E00831	Clade36	Scombridae	Scombriformes
Thymallus_brevirostris_G01502	Thymallus_brevirostris_G01502	Clade19	Salmonidae	Salmoniformes
Thysanophrys_chiltonae_E00864	Thysanophrys_chiltonae_E00864	Clade42	Platycephalidae	Perciformes
Tilapia_louka_G01503	Tilapia_louka_G01503	Clade41	Cichlidae	Cichliformes
Tor_tambroides_I2719-52	Tor_tambroides_I2719-52	Clade11d	Cyprinidae	Cypriniformes
Toxotes_chatareus_E01139	Toxotes_chatareus_E01139	Clade40	Toxotidae	Incertae sedis in Carangaria
Toxotes_jaculatrix_E01155	Toxotes_jaculatrix_E01155	Clade40	Toxotidae	Incertae sedis in Carangaria
Trachelyichthys_sp_P02_E07_RG44	Trachelyichthys_sp_P02_E07_RG44	Clade14c	Auchenipteridae	Siluriformes
Trachelyopterichthys_taeniatus_P02_D11_RG58	Trachelyopterichthys_taeniatus_P02_D11_RG58	Clade14c	Auchenipteridae	Siluriformes
Trachelyopterus_sp_P02_D08_RG80	Trachelyopterus_sp_P02_D08_RG80	Clade14c	Auchenipteridae	Siluriformes
Trachinocephalus_myops_E00642	Trachinocephalus_myops_E00642	Clade23	Synodontidae	Aulopiformes
Trachinotus_carolinus_G01504	Trachinotus_carolinus_G01504	Clade40	Carangidae	Carangiformes
Trachinotus_falcatus_E00819	Trachinotus_falcatus_E00819	Clade40	Carangidae	Carangiformes
Trachinotus_ovatus_E01145	Trachinotus_ovatus_E01145	Clade40	Carangidae	Carangiformes
Trachipterus_arcticus_E00780	Trachipterus_arcticus_E00780	Clade25	Trachipteridae	Lampriformes
Trachipterus_trachypterus_M31447	Trachipterus_trachypterus_M31447	Clade25	Trachipteridae	Lampriformes
Trachonurus_sulcatus_E00969	Trachonurus_sulcatus_E00969	Clade29	Macrouridae	Gadiformes
Trachurus_lathami_E00598	Trachurus_lathami_E00598	Clade40	Carangidae	Carangiformes
Trachyrhamphus_bicoarctatus	Trachyrhamphus_bicoarctatus	Clade37	Syngnathidae	Syngnathiformes
Triacanthodes_anomalus_E00382	Triacanthodes_anomalus_E00382	Clade42	Triacanthodidae	Tetraodontiformes
Triacanthodes_ethiops_G01532	Triacanthodes_ethiops_G01532	Clade42	Triacanthodidae	Tetraodontiformes
Triacanthus_biaculeatus_G01531	Triacanthus_biaculeatus_G01531	Clade42	Triacanthidae	Tetraodontiformes
Trichiurus_lepturus_E00596	Trichiurus_lepturus_E00596	Clade36	Trichiuridae	Scombriformes
Trichodon_trichodon_N31563	Trichodon_trichodon_N31563	Clade42	Trichodontidae	Perciformes
Trichomycteridae_sp_P1_G10_RG37	Trichomycteridae_sp_P1_G10_RG37	Clade14a	Trichomycteridae	Siluriformes
Trichopodus_pectoralis_N24415	Trichopodus_pectoralis_N24415	Clade39a	Osphronemidae	Anabantiformes
Trichopsetta_ventralis_E00599	Trichopsetta_ventralis_E00599	Clade40	Bothidae	Pleuronectiformes
Triglops_macellus_E00435	Triglops_macellus_E00435	Clade42	Psychrolutidae	Perciformes
Triglops_scepticus_E00421	Triglops_scepticus_E00421	Clade42	Psychrolutidae	Perciformes
Trimma_caesiura_E01039	Trimma_caesiura_E01039	Clade38c	Gobiidae	Gobiiformes
Trimma_haima_E01084	Trimma_haima_E01084	Clade38c	Gobiidae	Gobiiformes
Trimma_okinawae_E00726	Trimma_okinawae_E00726	Clade38c	Gobiidae	Gobiiformes
Trinectes_maculatus_E00046	Trinectes_maculatus_E00046	Clade40	Achiridae	Pleuronectiformes
Triodon_macropterus_N31959	Triodon_macropterus_N31959	Clade42	Triodontidae	Tetraodontiformes
Triportheus_rotundatus_P1_E05_RG94	Triportheus_rotundatus_P1_E05_RG94	Clade12b	Triportheidae	Characiformes
Troglichthys_rosae_G01198	Troglichthys_rosae_G01198	Clade26	Amblyopsidae	Percopsiformes
Tylosurus_crocodilus_E01051	Tylosurus_crocodilus_E01051	Clade41	Belonidae	Beloniformes
Ulaema_lefroyi_G01507	Ulaema_lefroyi_G01507	Clade42	Gerreidae	Gerreiformes
Umbra_limi_E00086	Umbra_limi_E00086	Clade18	Umbridae	Esociformes
Umbrina_coroides_E00628	Umbrina_coroides_E00628	Clade42	Sciaenidae	Incertae sedis in Eupercaria
Upeneichthys_lineatus	Upeneichthys_lineatus	Clade37	Mullidae	Syngnathiformes
Upeneus_tragula	Upeneus_tragula	Clade37	Mullidae	Syngnathiformes
Uranoscopus_sulphureus_E00538	Uranoscopus_sulphureus_E00538	Clade42	Uranoscopidae	Uranoscopiformes
Uraspis_secunda_E00515	Uraspis_secunda_E00515	Clade40	Carangidae	Carangiformes
Urophycis_chuss_E00343	Urophycis_chuss_E00343	Clade29	Phycidae	Gadiformes
Urophycis_regia_E00576	Urophycis_regia_E00576	Clade29	Phycidae	Gadiformes
Urophycis_tenuis_E00344	Urophycis_tenuis_E00344	Clade29	Phycidae	Gadiformes
Vaillantella_maassi_I2716-104	Vaillantella_maassi_I2716-104	Clade11c	Vaillantellidae	Cypriniformes
Valamugil_buchanani_E00847	Valamugil_buchanani_E00847	Clade41	Mugilidae	Mugiliformes
Valenciennea_puellaris_E01096	Valenciennea_puellaris_E01096	Clade38c	Gobiidae	Gobiiformes
Valenciennea_strigata_E01094	Valenciennea_strigata_E01094	Clade38c	Gobiidae	Gobiiformes
Vanacampus_phillipi	Vanacampus_phillipi	Clade37	Syngnathidae	Syngnathiformes
Vanacampus_poecilolaemus	Vanacampus_poecilolaemus	Clade37	Syngnathidae	Syngnathiformes
Vandellia_jamesi_P1_F10_RG26	Vandellia_jamesi_P1_F10_RG26	Clade14a	Trichomycteridae	Siluriformes
Vanderhorstia_ornatissima_E01088	Vanderhorstia_ornatissima_E01088	Clade38c	Gobiidae	Gobiiformes
Virididentex_acromegalus_M01660	Virididentex_acromegalus_M01660	Clade42	Sparidae	Spariformes
Wallago_attu_P02_G01_RG84	Wallago_attu_P02_G01_RG84	Clade14c	Siluridae	Siluriformes
Wetmorella_nigropinnata_E00948	Wetmorella_nigropinnata_E00948	Clade42	Labridae	Labriformes
Xanthichthys_auromarginatus_E00380	Xanthichthys_auromarginatus_E00380	Clade42	Balistidae	Tetraodontiformes
Xanthichthys_ringens_N04239	Xanthichthys_ringens_N04239	Clade42	Balistidae	Tetraodontiformes
Xenentodon_cancila_G01508	Xenentodon_cancila_G01508	Clade41	Belonidae	Beloniformes
Xeneretmus_latifrons_E00278	Xeneretmus_latifrons_E00278	Clade42	Agonidae	Perciformes
Xenistius_californiensis_E00229	Xenistius_californiensis_E00229	Clade42	Haemulidae	Lutjaniformes
Xenocharax_spilutus_P3_G08_RG61	Xenocharax_spilutus_P3_G08_RG61	Clade12a	Distichodontidae	Characiformes
Xenodermichthys_copei_E00779	Xenodermichthys_copei_E00779	Clade09	Alepocephalidae	Alepocephaliformes
Xenomystus_nigri_G01510	Xenomystus_nigri_G01510	Clade07b	Notopteridae	Osteoglossiformes
Xenopus_tropicalis_G01511	Xenopus_tropicalis_G01511	OUTGROUP	OUTGROUP	OUTGROUP
Xiphias_gladius_E01151	Xiphias_gladius_E01151	Clade40	Xiphiidae	Istiophoriformes
Xyliphius_cryptos_P1_D09_RG64	Xyliphius_cryptos_P1_D09_RG64	Clade14c	Aspredinidae	Siluriformes
Xyrichtys_novacula_martinicensis_E00016	Xyrichtys_novacula_martinicensis_E00016	Clade42	Labridae	Labriformes
Xystreurys_liolepis_E00021	Xystreurys_liolepis_E00021	Clade40	Paralichthyidae	Pleuronectiformes
Yasuhikotakia_lecontei_I2576-JWA0285	Yasuhikotakia_lecontei_I2576-JWA0285	Clade11c	Botiidae	Cypriniformes
Zacco_platypus_I2689-166	Zacco_platypus_I2689-166	Clade11d	Xenocyprididae	Cypriniformes
Zacco_sieboldii2_I2690-167	Zacco_sieboldii2_I2690-167	Clade11d	Xenocyprididae	Cypriniformes
Zacco_temmincki_I2691-168	Zacco_temmincki_I2691-168	Clade11d	Xenocyprididae	Cypriniformes
Zalembius_rosaceus_E00135	Zalembius_rosaceus_E00135	Clade41	Embiotocidae	Incertae sedis in Ovalentaria
Zanclistius_elevatus_M01631	Zanclistius_elevatus_M01631	Clade42	Pentacerotidae	Pempheriformes
Zanclus_cornutus_E00894	Zanclus_cornutus_E00894	Clade42	Zanclidae	Acanthuriformes
Zaniolepis_frenata_E00353	Zaniolepis_frenata_E00353	Clade42	Zaniolepididae	Perciformes
Zaprora_silenus_E00362	Zaprora_silenus_E00362	Clade42	Zaproridae	Perciformes
Zebrasoma_flavescens_E00730	Zebrasoma_flavescens_E00730	Clade42	Acanthuridae	Acanthuriformes
Zebrasoma_rostratum_N01742	Zebrasoma_rostratum_N01742	Clade42	Acanthuridae	Acanthuriformes
Zebrasoma_scopas_E00859	Zebrasoma_scopas_E00859	Clade42	Acanthuridae	Acanthuriformes
Zebrasoma_velifer_E00029	Zebrasoma_velifer_E00029	Clade42	Acanthuridae	Acanthuriformes
Zenarchopterus_dispar_E00541	Zenarchopterus_dispar_E00541	Clade41	Zenarchopteridae	Beloniformes
