Group	FishBase_ID	CLADE	Family	Infraorder	Suborder	Order	Superorder	Subseries	Series	Subdivision	Division	Subsection	Section	Infracohort	Subcohort	Cohort	Supercohort	Megacohort	Infraclass	Subclass	Class	Superclass	Megaclass	Validity	Examined_not_examined	Monophyly	fb_url	sci_name	common_name	threat_to_humans	IUCN	IUCN_abr	fisheries	aquaculture	gamefish	bait	aquarium	env_milieu	env_zone	env_migration	env_depth_range_min	env_depth_range_max	dh_range	max_published_weight	max_reported_age	foa_url	fao_area	fao_status
Rhombosolea_leporina_E01166	Rhombosolea-leporina	Clade40	Rhombosoleidae	NA	Pleuronectoidei	Pleuronectiformes	NA	NA	Carangaria	Percomorphaceae	Acanthopterygii	Acanthomorphata	Ctenosquamata 	Eurypterygia	Neoteleostei	Euteleosteomorpha	Clupeocephala	Osteoglossocephalai	Teleostei	Neopterygii	Actinopteri	Actinopterygii	Osteichthyes	Valid	Examined	Yes	https://www.fishbase.se/summary/Rhombosolea-leporina.html	Rhombosolea leporina Günther,  1862	Yellowbelly flounder	Harmless	Not Evaluated	NA	commercial	NA	yes	NA	NA	Marine	demersal	NA	1	50	Temperate	600.00 g	NA	https://www.fishbase.se/Country/FaoAreaList.php?ID=12949&GenusName=Rhombosolea&SpeciesName=leporina&fc=704&StockCode=13280&Scientific=Rhombosolea+leporina	Pacific, Southwest	endemic
Rhombosolea_plebeia_E01167	Rhombosolea-plebeia	Clade40	Rhombosoleidae	NA	Pleuronectoidei	Pleuronectiformes	NA	NA	Carangaria	Percomorphaceae	Acanthopterygii	Acanthomorphata	Ctenosquamata 	Eurypterygia	Neoteleostei	Euteleosteomorpha	Clupeocephala	Osteoglossocephalai	Teleostei	Neopterygii	Actinopteri	Actinopterygii	Osteichthyes	Valid	Examined	Yes	https://www.fishbase.se/summary/Rhombosolea-plebeia.html	Rhombosolea plebeia (Richardson,  1843)	Sand flounder	Harmless	Least Concern 	LC	commercial	NA	yes	NA	NA	Marine	demersal	NA	22	100	Temperate	NA	NA	https://www.fishbase.se/Country/FaoAreaList.php?ID=12950&GenusName=Rhombosolea&SpeciesName=plebeia&fc=704&StockCode=13281&Scientific=Rhombosolea+plebeia	Pacific, Southwest	endemic
Rhombosolea_tapirina_E01168	Rhombosolea-tapirina	Clade40	Rhombosoleidae	NA	Pleuronectoidei	Pleuronectiformes	NA	NA	Carangaria	Percomorphaceae	Acanthopterygii	Acanthomorphata	Ctenosquamata 	Eurypterygia	Neoteleostei	Euteleosteomorpha	Clupeocephala	Osteoglossocephalai	Teleostei	Neopterygii	Actinopteri	Actinopterygii	Osteichthyes	Valid	Examined	Yes	https://www.fishbase.se/summary/Rhombosolea-tapirina.html	Rhombosolea tapirina Günther,  1862	Greenback flounder	Harmless	Not Evaluated	NA	commercial	experimental	NA	NA	NA	Marine;brackish	demersal	NA	0	100	Subtropical	NA	NA	https://www.fishbase.se/Country/FaoAreaList.php?ID=8889&GenusName=Rhombosolea&SpeciesName=tapirina&fc=704&StockCode=9210&Scientific=Rhombosolea+tapirina	Indian Ocean, Eastern; Pacific, Southwest	native
Richardsonius_balteatus_I2581-AUF0166	Richardsonius-balteatus	Clade11d	Leuciscidae	NA	Cyprinoidei	Cypriniformes	Cypriniphysae	NA	NA	NA	NA	NA	Otophysa	NA	Ostariophysi	Otomorpha	Clupeocephala	Osteoglossocephalai	Teleostei	Neopterygii	Actinopteri	Actinopterygii	Osteichthyes	Valid	Examined	Yes	https://www.fishbase.se/summary/Richardsonius-balteatus.html	Richardsonius balteatus (Richardson,  1836)	Redside shiner	Harmless	Least Concern 	LC	NA	NA	NA	NA	NA	Freshwater	demersal	NA	0	NA	Temperate	NA	NA	https://www.fishbase.se/Country/FaoAreaList.php?ID=2949&GenusName=Richardsonius&SpeciesName=balteatus&fc=122&StockCode=3145&Scientific=Richardsonius+balteatus	America, North - Inland waters	endemic
Risor_ruber_E00107	Risor-ruber	Clade38c	Gobiidae	NA	Gobioidei	Gobiiformes	NA	NA	Gobiaria	Percomorphaceae	Acanthopterygii	Acanthomorphata	Ctenosquamata 	Eurypterygia	Neoteleostei	Euteleosteomorpha	Clupeocephala	Osteoglossocephalai	Teleostei	Neopterygii	Actinopteri	Actinopterygii	Osteichthyes	Valid	Examined	Yes	https://www.fishbase.se/summary/Risor-ruber.html	Risor ruber (Rosén,  1911)	Tusked goby	Harmless	Least Concern 	LC	NA	NA	NA	NA	NA	Marine	reef-associated	NA	NA	NA	Tropical	NA	NA	https://www.fishbase.se/Country/FaoAreaList.php?ID=3898&GenusName=Risor&SpeciesName=ruber&fc=405&StockCode=4094&Scientific=Risor+ruber	Atlantic, Western Central; Atlantic, Southwest	native
Roeboexodon_guyanensis_P02_G09_RG41	Roeboexodon-guyanensis	Clade12b	Characidae	NA	Characoidei	Characiformes	Characiphysae	NA	NA	NA	NA	NA	Otophysa	NA	Ostariophysi	Otomorpha	Clupeocephala	Osteoglossocephalai	Teleostei	Neopterygii	Actinopteri	Actinopterygii	Osteichthyes	Valid	Examined	Yes	https://www.fishbase.se/summary/Roeboexodon-guyanensis.html	Roeboexodon guyanensis (Puyo,  1948)	NA	Harmless	Not Evaluated	NA	NA	NA	NA	NA	NA	Freshwater	pelagic	NA	NA	NA	Tropical	NA	NA	https://www.fishbase.se/Country/FaoAreaList.php?ID=27999&GenusName=Roeboexodon&SpeciesName=guyanensis&fc=102&StockCode=38632&Scientific=Roeboexodon+guyanensis	America, South - Inland waters	endemic
Roeboides_descalvadensis_P3_G04_RG35	Roeboides-descalvadensis	Clade12b	Characidae	NA	Characoidei	Characiformes	Characiphysae	NA	NA	NA	NA	NA	Otophysa	NA	Ostariophysi	Otomorpha	Clupeocephala	Osteoglossocephalai	Teleostei	Neopterygii	Actinopteri	Actinopterygii	Osteichthyes	Valid	Examined	Yes	https://www.fishbase.se/summary/Roeboides-descalvadensis.html	Roeboides descalvadensis Fowler,  1932	Parana scale-eating characin	Harmless	Not Evaluated	NA	NA	NA	NA	NA	NA	Freshwater	benthopelagic	NA	NA	NA	Subtropical	NA	NA	https://www.fishbase.se/Country/FaoAreaList.php?ID=52059&GenusName=Roeboides&SpeciesName=descalvadensis&fc=102&StockCode=43403&Scientific=Roeboides+descalvadensis	America, South - Inland waters	endemic
Rogadius_asper_N25418	Rogadius-asper	Clade42	Platycephalidae	NA	Platycephaloidei	Perciformes	NA	NA	Eupercaria	Percomorphaceae	Acanthopterygii	Acanthomorphata	Ctenosquamata 	Eurypterygia	Neoteleostei	Euteleosteomorpha	Clupeocephala	Osteoglossocephalai	Teleostei	Neopterygii	Actinopteri	Actinopterygii	Osteichthyes	Valid	Examined	Yes	https://www.fishbase.se/summary/Rogadius-asper.html	Rogadius asper (Cuvier,  1829)	Olive-tailed flathead	Harmless	Least Concern 	LC	minor commercial	NA	NA	NA	NA	Marine	demersal	amphidromous	15	95	Tropical	NA	NA	https://www.fishbase.se/Country/FaoAreaList.php?ID=8305&GenusName=Rogadius&SpeciesName=asper&fc=273&StockCode=8619&Scientific=Rogadius+asper	Indian Ocean, Eastern; Indian Ocean, Western; Pacific, Western Central; Pacific, Northwest	native
Rohtee_ogilbii_I2688-165	Rohtee-ogilbii	Clade11d	Cyprinidae	NA	Cyprinoidei	Cypriniformes	Cypriniphysae	NA	NA	NA	NA	NA	Otophysa	NA	Ostariophysi	Otomorpha	Clupeocephala	Osteoglossocephalai	Teleostei	Neopterygii	Actinopteri	Actinopterygii	Osteichthyes	Valid	Examined	Yes	https://www.fishbase.se/summary/Rohtee-ogilbii.html	Rohtee ogilbii Sykes,  1839	Vatani rohtee	Harmless	Least Concern 	LC	minor commercial	NA	NA	NA	NA	Freshwater	benthopelagic	NA	NA	NA	Tropical	NA	NA	https://www.fishbase.se/Country/FaoAreaList.php?ID=13202&GenusName=Rohtee&SpeciesName=ogilbii&fc=122&StockCode=13528&Scientific=Rohtee+ogilbii	Asia - Inland waters	endemic
Romanichthys_valsanicola_E00143	Romanichthys-valsanicola	Clade42	Percidae	NA	Percoidei	Perciformes	NA	NA	Eupercaria	Percomorphaceae	Acanthopterygii	Acanthomorphata	Ctenosquamata 	Eurypterygia	Neoteleostei	Euteleosteomorpha	Clupeocephala	Osteoglossocephalai	Teleostei	Neopterygii	Actinopteri	Actinopterygii	Osteichthyes	Valid	Examined	Yes	https://www.fishbase.se/summary/Romanichthys-valsanicola.html	Romanichthys valsanicola Dumitrescu,  Bănărescu  &  Stoica,  1957	Asprete	Harmless	Critically Endangered 	CR	of no interest	NA	NA	NA	NA	Freshwater	benthopelagic	non-migratory	NA	NA	Temperate	NA	NA	https://www.fishbase.se/Country/FaoAreaList.php?ID=6315&GenusName=Romanichthys&SpeciesName=valsanicola&fc=306&StockCode=6628&Scientific=Romanichthys+valsanicola	Europe - Inland waters	endemic
Romanogobio_albipinnatus_I2699-178	Romanogobio-albipinnatus	Clade11d	Gobionidae	NA	Cyprinoidei	Cypriniformes	Cypriniphysae	NA	NA	NA	NA	NA	Otophysa	NA	Ostariophysi	Otomorpha	Clupeocephala	Osteoglossocephalai	Teleostei	Neopterygii	Actinopteri	Actinopterygii	Osteichthyes	Valid	Examined	Yes	https://www.fishbase.se/summary/Romanogobio-albipinnatus.html	Romanogobio albipinnatus (Lukasch,  1933)	White-finned gudgeon	Harmless	Least Concern 	LC	NA	NA	NA	NA	NA	Freshwater	benthopelagic	NA	NA	NA	Temperate	NA	5 years	https://www.fishbase.se/Country/FaoAreaList.php?ID=25894&GenusName=Romanogobio&SpeciesName=albipinnatus&fc=122&StockCode=20456&Scientific=Romanogobio+albipinnatus	Europe - Inland waters; Asia - Inland waters	native
Rondeletia_bicolor_E01059	Rondeletia-bicolor	Clade32b	Rondeletiidae	NA	Stephanoberycoidei	Beryciformes	NA	NA	NA	Berycimorphaceae	Acanthopterygii	Acanthomorphata	Ctenosquamata 	Eurypterygia	Neoteleostei	Euteleosteomorpha	Clupeocephala	Osteoglossocephalai	Teleostei	Neopterygii	Actinopteri	Actinopterygii	Osteichthyes	Valid	Examined	Yes	https://www.fishbase.se/summary/Rondeletia-bicolor.html	Rondeletia bicolor Goode  &  Bean,  1895	NA	Harmless	Least Concern 	LC	NA	NA	NA	NA	NA	Marine	bathypelagic	NA	NA	3003	Deep-water	NA	NA	https://www.fishbase.se/Country/FaoAreaList.php?ID=28248&GenusName=Rondeletia&SpeciesName=bicolor&fc=676&StockCode=38762&Scientific=Rondeletia+bicolor	Atlantic, Northwest; Atlantic, Western Central	native
Rondeletia_loricata_E01058	Rondeletia-loricata	Clade32b	Rondeletiidae	NA	Stephanoberycoidei	Beryciformes	NA	NA	NA	Berycimorphaceae	Acanthopterygii	Acanthomorphata	Ctenosquamata 	Eurypterygia	Neoteleostei	Euteleosteomorpha	Clupeocephala	Osteoglossocephalai	Teleostei	Neopterygii	Actinopteri	Actinopterygii	Osteichthyes	Valid	Examined	Yes	https://www.fishbase.se/summary/Rondeletia-loricata.html	Rondeletia loricata Abe  &  Hotta,  1963	Redmouth whalefish	Harmless	Least Concern 	LC	of no interest	NA	NA	NA	NA	Marine	bathypelagic	NA	100	3500	Deep-water	NA	NA	https://www.fishbase.se/Country/FaoAreaList.php?ID=4317&GenusName=Rondeletia&SpeciesName=loricata&fc=676&StockCode=4541&Scientific=Rondeletia+loricata	Atlantic, Northwest; Atlantic, Western Central; Indian Ocean, Eastern; Pacific, Southwest; Indian Ocean, Western; Pacific, Western Central; Atlantic, Northeast; Atlantic, Eastern Central; Atlantic, Southwest; Pacific, Eastern Central; Pacific, Northwest; Atlantic, Southeast; Pacific, Southeast; Pacific, Antarctic	native
Rouleina_attrita_E00977	Rouleina-attrita	Clade09	Alepocephalidae	NA	NA	Alepocephaliformes	NA	NA	NA	NA	NA	NA	NA	NA	Alepocephali	Otomorpha	Clupeocephala	Osteoglossocephalai	Teleostei	Neopterygii	Actinopteri	Actinopterygii	Osteichthyes	Valid	Examined	Not monophyletic; monophyletic in other studies	https://www.fishbase.se/summary/Rouleina-attrita.html	Rouleina attrita (Vaillant,  1888)	Softskin smooth-head	Harmless	Least Concern 	LC	NA	NA	NA	NA	NA	Marine	bathypelagic	NA	450	2300	Deep-water	NA	NA	https://www.fishbase.se/Country/FaoAreaList.php?ID=6964&GenusName=Rouleina&SpeciesName=attrita&fc=86&StockCode=7276&Scientific=Rouleina+attrita	Atlantic, Northwest; Atlantic, Western Central; Indian Ocean, Eastern; Pacific, Southwest; Indian Ocean, Western; Pacific, Western Central; Atlantic, Northeast; Atlantic, Eastern Central; Atlantic, Southwest; Pacific, Eastern Central; Pacific, Northwest; Atlantic, Southeast; Pacific, Southeast; Indian Ocean, Antarctic; Pacific, Northeast	native
Rutilus_rutilus_I2700-179	Rutilus-rutilus	Clade11d	Leuciscidae	NA	Cyprinoidei	Cypriniformes	Cypriniphysae	NA	NA	NA	NA	NA	Otophysa	NA	Ostariophysi	Otomorpha	Clupeocephala	Osteoglossocephalai	Teleostei	Neopterygii	Actinopteri	Actinopterygii	Osteichthyes	Valid	Examined	Yes	https://www.fishbase.se/summary/Rutilus-rutilus.html	Rutilus rutilus (Linnaeus,  1758)	Roach	Potential pest 	Least Concern 	LC	commercial	commercial	yes	NA	NA	Freshwater;brackish	benthopelagic	potamodromous	15	NA	Subtropical	1.8 kg	14 years	https://www.fishbase.se/Country/FaoAreaList.php?ID=272&GenusName=Rutilus&SpeciesName=rutilus&fc=122&StockCode=286&Scientific=Rutilus+rutilus	Oceania - Inland waters; Africa-Inland Waters; Europe - Inland waters; Atlantic, Northeast; Asia - Inland waters	introduced
Ruvettus_pretiosus_E00226	Ruvettus-pretiosus	Clade36	Gempylidae	NA	NA	Scombriformes	NA	NA	Pelagiaria	Percomorphaceae	Acanthopterygii	Acanthomorphata	Ctenosquamata 	Eurypterygia	Neoteleostei	Euteleosteomorpha	Clupeocephala	Osteoglossocephalai	Teleostei	Neopterygii	Actinopteri	Actinopterygii	Osteichthyes	Valid	Examined	Not monophyletic; more evidence needed	https://www.fishbase.se/summary/Ruvettus-pretiosus.html	Ruvettus pretiosus Cocco,  1833	Oilfish	Poisonous to eat 	Least Concern 	LC	minor commercial	NA	yes	NA	NA	Marine	benthopelagic	oceanodromous	100	800	Subtropical	63.5 kg	NA	https://www.fishbase.se/Country/FaoAreaList.php?ID=1044&GenusName=Ruvettus&SpeciesName=pretiosus&fc=414&StockCode=1060&Scientific=Ruvettus+pretiosus	Atlantic, Northwest; Atlantic, Western Central; Indian Ocean, Eastern; Pacific, Southwest; Indian Ocean, Western; Pacific, Western Central; Atlantic, Northeast; Atlantic, Eastern Central; Atlantic, Southwest; Pacific, Eastern Central; Pacific, Northwest; Atlantic, Southeast; Pacific, Southeast; Mediterranean and Black Sea	native
Rynchodoras_woodsi_P1_D12_RG09	Rhynchodoras-woodsi	Clade14c	Doradidae	NA	Siluroidei	Siluriformes	Siluriphysae	NA	NA	NA	NA	NA	Otophysa	NA	Ostariophysi	Otomorpha	Clupeocephala	Osteoglossocephalai	Teleostei	Neopterygii	Actinopteri	Actinopterygii	Osteichthyes	Valid	Examined	Yes	https://www.fishbase.se/summary/Rhynchodoras-woodsi.html	Rhynchodoras woodsi Glodek,  1976	NA	Harmless	Not Evaluated	NA	NA	NA	NA	NA	NA	Freshwater	demersal	NA	NA	NA	Tropical	NA	NA	https://www.fishbase.se/Country/FaoAreaList.php?ID=47649&GenusName=Rhynchodoras&SpeciesName=woodsi&fc=146&StockCode=40045&Scientific=Rhynchodoras+woodsi	America, South - Inland waters	endemic
Rypticus_saponaceus_E00764	Rypticus-saponaceus	Clade42	Serranidae	NA	Serranoidei	Perciformes	NA	NA	Eupercaria	Percomorphaceae	Acanthopterygii	Acanthomorphata	Ctenosquamata 	Eurypterygia	Neoteleostei	Euteleosteomorpha	Clupeocephala	Osteoglossocephalai	Teleostei	Neopterygii	Actinopteri	Actinopterygii	Osteichthyes	Valid	Examined	Yes	https://www.fishbase.se/summary/Rypticus-saponaceus.html	Rypticus saponaceus (Bloch  &  Schneider,  1801)	Greater soapfish	Other	Least Concern 	LC	subsistence fisheries	NA	NA	NA	commercial	Marine	reef-associated	NA	1	62	Tropical	NA	NA	https://www.fishbase.se/Country/FaoAreaList.php?ID=1056&GenusName=Rypticus&SpeciesName=saponaceus&fc=289&StockCode=1072&Scientific=Rypticus+saponaceus	Atlantic, Western Central; Atlantic, Eastern Central; Atlantic, Southwest; Atlantic, Southeast	native
Rypticus_subbifrenatus_E00347	Rypticus-subbifrenatus	Clade42	Serranidae	NA	Serranoidei	Perciformes	NA	NA	Eupercaria	Percomorphaceae	Acanthopterygii	Acanthomorphata	Ctenosquamata 	Eurypterygia	Neoteleostei	Euteleosteomorpha	Clupeocephala	Osteoglossocephalai	Teleostei	Neopterygii	Actinopteri	Actinopterygii	Osteichthyes	Valid	Examined	Yes	https://www.fishbase.se/summary/Rypticus-subbifrenatus.html	Rypticus subbifrenatus Gill,  1861	Spotted soapfish	Harmless	Least Concern 	LC	commercial	NA	NA	NA	NA	Marine	reef-associated	NA	1	26	Tropical	NA	NA	https://www.fishbase.se/Country/FaoAreaList.php?ID=3355&GenusName=Rypticus&SpeciesName=subbifrenatus&fc=289&StockCode=3551&Scientific=Rypticus+subbifrenatus	Atlantic, Western Central; Atlantic, Eastern Central; Atlantic, Southwest; Atlantic, Southeast	native
Saccopharynx_ampullaceus_E01001	Saccopharynx-ampullaceus	Clade06d	Saccopharyngidae	NA	NA	Anguilliformes	NA	NA	NA	NA	NA	NA	NA	NA	NA	Elopomorpha	NA	Elopocephalai	Teleostei	Neopterygii	Actinopteri	Actinopterygii	Osteichthyes	Valid	Examined	Monotypic	https://www.fishbase.se/summary/Saccopharynx-ampullaceus.html	Saccopharynx ampullaceus (Harwood,  1827)	Gulper eel	Harmless	Least Concern 	LC	NA	NA	NA	NA	NA	Marine	bathypelagic	NA	0	3000	Deep-water	NA	NA	https://www.fishbase.se/Country/FaoAreaList.php?ID=9109&GenusName=Saccopharynx&SpeciesName=ampullaceus&fc=68&StockCode=9430&Scientific=Saccopharynx+ampullaceus	Atlantic, Northwest; Atlantic, Northeast; Atlantic, Eastern Central	native
Sagamichthys_abei_E00366	Sagamichthys-abei	Clade09	Platytroctidae	NA	NA	Alepocephaliformes	NA	NA	NA	NA	NA	NA	NA	NA	Alepocephali	Otomorpha	Clupeocephala	Osteoglossocephalai	Teleostei	Neopterygii	Actinopteri	Actinopterygii	Osteichthyes	Valid	Examined	Yes	https://www.fishbase.se/summary/Sagamichthys-abei.html	Sagamichthys abei Parr,  1953	Shining tubeshoulder	Harmless	Least Concern 	LC	NA	NA	NA	NA	NA	Marine	bathypelagic	NA	37	1500	Deep-water	NA	NA	https://www.fishbase.se/Country/FaoAreaList.php?ID=5198&GenusName=Sagamichthys&SpeciesName=abei&fc=87&StockCode=5436&Scientific=Sagamichthys+abei	Pacific, Eastern Central; Pacific, Northwest; Pacific, Southeast; Indian Ocean, Antarctic; Pacific, Northeast; Atlantic, Antarctic; Pacific, Antarctic	native
Salanx_cuvieri_G01472	Salanx-cuvieri	Clade20	Salangidae	NA	Osmeroidei	Osmeriformes	NA	NA	NA	NA	NA	NA	NA	NA	Stomiati	Euteleosteomorpha	Clupeocephala	Osteoglossocephalai	Teleostei	Neopterygii	Actinopteri	Actinopterygii	Osteichthyes	Valid	Examined	Yes	https://www.fishbase.se/summary/Salanx-cuvieri.html	Salanx cuvieri Valenciennes,  1850	Noodlefish	Harmless	Data deficient 	DD	commercial	NA	NA	NA	NA	Marine;freshwater;brackish	demersal	anadromous	NA	NA	Temperate	NA	NA	https://www.fishbase.se/Country/FaoAreaList.php?ID=12240&GenusName=Salanx&SpeciesName=cuvieri&fc=82&StockCode=12566&Scientific=Salanx+cuvieri	Asia - Inland waters; Pacific, Northwest	native
Salarias_fasciatus_E00988	Salarias-fasciatus	Clade41	Blenniidae	NA	NA	Blenniiformes	Blenniimorphae	NA	Ovalentaria	Percomorphaceae	Acanthopterygii	Acanthomorphata	Ctenosquamata 	Eurypterygia	Neoteleostei	Euteleosteomorpha	Clupeocephala	Osteoglossocephalai	Teleostei	Neopterygii	Actinopteri	Actinopterygii	Osteichthyes	Valid	Examined	Yes	https://www.fishbase.se/summary/Salarias-fasciatus.html	Salarias fasciatus (Bloch,  1786)	Jewelled blenny	Harmless	Least Concern 	LC	minor commercial	NA	NA	NA	commercial	Marine;brackish	reef-associated	NA	0	8	Tropical	NA	NA	https://www.fishbase.se/Country/FaoAreaList.php?ID=6058&GenusName=Salarias&SpeciesName=fasciatus&fc=392&StockCode=6372&Scientific=Salarias+fasciatus	Indian Ocean, Eastern; Indian Ocean, Western; Pacific, Western Central; Pacific, Eastern Central; Pacific, Northwest	native
Salmo_salar_G01522	Salmo-salar	Clade19	Salmonidae	NA	NA	Salmoniformes	NA	NA	NA	NA	NA	NA	NA	NA	Protacanthopterygii	Euteleosteomorpha	Clupeocephala	Osteoglossocephalai	Teleostei	Neopterygii	Actinopteri	Actinopterygii	Osteichthyes	Valid	Examined	Yes	https://www.fishbase.se/summary/Salmo-salar.html	Salmo salar Linnaeus,  1758	Atlantic salmon	Harmless	Lower Risk: least concern 	LR/lc	highly commercial	commercial	yes	NA	NA	Marine;freshwater;brackish	benthopelagic	anadromous	0	210	Temperate	46.8 kg	13 years	https://www.fishbase.se/Country/FaoAreaList.php?ID=236&GenusName=Salmo&SpeciesName=salar&fc=76&StockCode=250&Scientific=Salmo+salar	Atlantic, Northwest; Pacific, Southwest; Oceania - Inland waters; America, South - Inland waters; America, North - Inland waters; Europe - Inland waters; Atlantic, Northeast; Atlantic, Southwest; Asia - Inland waters; Pacific, Southeast; Pacific, Northeast; Mediterranean and Black Sea; Arctic Ocean	native
Salmostoma_phulo_I2664-100	Salmostoma-phulo	Clade11d	Danionidae	NA	Cyprinoidei	Cypriniformes	Cypriniphysae	NA	NA	NA	NA	NA	Otophysa	NA	Ostariophysi	Otomorpha	Clupeocephala	Osteoglossocephalai	Teleostei	Neopterygii	Actinopteri	Actinopterygii	Osteichthyes	Valid	Examined	Yes	https://www.fishbase.se/summary/Salmostoma-phulo.html	Salmostoma phulo (Hamilton,  1822)	Finescale razorbelly minnow	Harmless	Least Concern 	LC	of no interest	NA	NA	NA	NA	Freshwater	benthopelagic	NA	NA	NA	Tropical	NA	NA	https://www.fishbase.se/Country/FaoAreaList.php?ID=24284&GenusName=Salmostoma&SpeciesName=phulo&fc=122&StockCode=19283&Scientific=Salmostoma+phulo	Asia - Inland waters	endemic
Salvelinus_alpinus_G01473	Salvelinus-alpinus	Clade19	Salmonidae	NA	NA	Salmoniformes	NA	NA	NA	NA	NA	NA	NA	NA	Protacanthopterygii	Euteleosteomorpha	Clupeocephala	Osteoglossocephalai	Teleostei	Neopterygii	Actinopteri	Actinopterygii	Osteichthyes	Valid	Examined	Yes	https://www.fishbase.se/summary/Salvelinus-alpinus.html	Salvelinus alpinus (Linnaeus,  1758)	Arctic char	Harmless	Least Concern 	LC	minor commercial	commercial	yes	NA	NA	Marine;freshwater;brackish	benthopelagic	anadromous	0	70	Temperate	15.0 kg	40 years	https://www.fishbase.se/Country/FaoAreaList.php?ID=247&GenusName=Salvelinus&SpeciesName=alpinus&fc=76&StockCode=261&Scientific=Salvelinus+alpinus	Atlantic, Northwest; America, North - Inland waters; Europe - Inland waters; Atlantic, Northeast; Asia - Inland waters; Pacific, Northeast; Arctic Ocean; Antarctica - Inland waters	native
Samariscus_japonicus_E00072	Samariscus-japonicus	Clade40	Samaridae	NA	Pleuronectoidei	Pleuronectiformes	NA	NA	Carangaria	Percomorphaceae	Acanthopterygii	Acanthomorphata	Ctenosquamata 	Eurypterygia	Neoteleostei	Euteleosteomorpha	Clupeocephala	Osteoglossocephalai	Teleostei	Neopterygii	Actinopteri	Actinopterygii	Osteichthyes	Valid	Examined	Yes	https://www.fishbase.se/summary/Samariscus-japonicus.html	Samariscus japonicus Kamohara,  1936	NA	Harmless	Not Evaluated	NA	NA	NA	NA	NA	NA	Marine	demersal	NA	NA	NA	Temperate	NA	NA	https://www.fishbase.se/Country/FaoAreaList.php?ID=24240&GenusName=Samariscus&SpeciesName=japonicus&fc=589&StockCode=19252&Scientific=Samariscus+japonicus	Pacific, Northwest	endemic
Samariscus_latus_N27771	Samariscus-latus	Clade40	Samaridae	NA	Pleuronectoidei	Pleuronectiformes	NA	NA	Carangaria	Percomorphaceae	Acanthopterygii	Acanthomorphata	Ctenosquamata 	Eurypterygia	Neoteleostei	Euteleosteomorpha	Clupeocephala	Osteoglossocephalai	Teleostei	Neopterygii	Actinopteri	Actinopterygii	Osteichthyes	Valid	Examined	Yes	https://www.fishbase.se/summary/Samariscus-latus.html	Samariscus latus Matsubara  &  Takamuki,  1951	Deep-body righteye flounder	Harmless	Not Evaluated	NA	of no interest	NA	NA	NA	NA	Marine	demersal	NA	NA	67	Temperate	NA	NA	https://www.fishbase.se/Country/FaoAreaList.php?ID=15185&GenusName=Samariscus&SpeciesName=latus&fc=589&StockCode=14551&Scientific=Samariscus+latus	Pacific, Western Central; Pacific, Northwest	native
